ts,name,x,y,z
28499,right_ring,0.735307,0.270193,-0.095283
28499,right_pinky,0.852886,0.356745,-0.100520
28524,right_thumb,0.580720,0.565089,-0.072503
28524,right_index,0.596616,0.353960,-0.082314
28524,right_middle,0.666298,0.266065,-0.081460
28524,right_ring,0.735364,0.270220,-0.095238
28524,right_pinky,0.852918,0.356781,-0.100475
28548.5,right_thumb,0.580795,0.565096,-0.072423
28548.5,right_index,0.596606,0.353975,-0.082269
28548.5,right_middle,0.666277,0.266051,-0.081403
28548.5,right_ring,0.735367,0.270153,-0.095191
28548.5,right_pinky,0.852949,0.356788,-0.100412
28582.1,right_thumb,0.580910,0.565127,-0.072373
28582.1,right_index,0.596578,0.353982,-0.082236
28582.1,right_middle,0.666290,0.266014,-0.081392
28582.1,right_ring,0.735429,0.270156,-0.095206
28582.1,right_pinky,0.853034,0.356817,-0.100430
28623.1,right_thumb,0.581087,0.565215,-0.072429
28623.1,right_index,0.596643,0.353947,-0.082327
28623.1,right_middle,0.666333,0.265894,-0.081488
28623.1,right_ring,0.735513,0.270115,-0.095301
28623.1,right_pinky,0.853168,0.356803,-0.100513
28649.1,right_thumb,0.581144,0.565269,-0.072477
28649.1,right_index,0.596703,0.353926,-0.082399
28649.1,right_middle,0.666372,0.265799,-0.081554
28649.1,right_ring,0.735582,0.270089,-0.095360
28649.1,right_pinky,0.853260,0.356813,-0.100558
28674.1,right_thumb,0.581225,0.565331,-0.072559
28674.1,right_index,0.596768,0.353946,-0.082472
28674.1,right_middle,0.666438,0.265726,-0.081595
28674.1,right_ring,0.735696,0.270116,-0.095383
28674.1,right_pinky,0.853370,0.356858,-0.100554
28699.1,right_thumb,0.581307,0.565383,-0.072614
28699.1,right_index,0.596808,0.353999,-0.082487
28699.1,right_middle,0.666523,0.265781,-0.081619
28699.1,right_ring,0.735802,0.270169,-0.095434
28699.1,right_pinky,0.853591,0.357016,-0.100607
28723.9,right_thumb,0.581407,0.565428,-0.072564
28723.9,right_index,0.596925,0.353970,-0.082408
28723.9,right_middle,0.666637,0.265702,-0.081572
28723.9,right_ring,0.735925,0.270215,-0.095422
28723.9,right_pinky,0.853749,0.357083,-0.100593
28740.8,right_thumb,0.581461,0.565444,-0.072501
28740.8,right_index,0.596987,0.353964,-0.082356
28740.8,right_middle,0.666694,0.265659,-0.081567
28740.8,right_ring,0.735994,0.270219,-0.095465
28740.8,right_pinky,0.853865,0.357133,-0.100643
28774.1,right_thumb,0.581625,0.565490,-0.072466
28774.1,right_index,0.597104,0.353999,-0.082362
28774.1,right_middle,0.666826,0.265600,-0.081571
28774.1,right_ring,0.736197,0.270265,-0.095490
28774.1,right_pinky,0.854185,0.357257,-0.100654
28799,right_thumb,0.581707,0.565521,-0.072541
28799,right_index,0.597173,0.354045,-0.082423
28799,right_middle,0.666907,0.265586,-0.081633
28799,right_ring,0.736299,0.270292,-0.095562
28799,right_pinky,0.854465,0.357377,-0.100706
28832.3,right_thumb,0.581847,0.565588,-0.072619
28832.3,right_index,0.597284,0.354152,-0.082444
28832.3,right_middle,0.667046,0.265578,-0.081672
28832.3,right_ring,0.736435,0.270273,-0.095631
28832.3,right_pinky,0.854728,0.357534,-0.100774
28865.8,right_thumb,0.581939,0.565672,-0.072681
28865.8,right_index,0.597396,0.354269,-0.082440
28865.8,right_middle,0.667137,0.265504,-0.081701
28865.8,right_ring,0.736524,0.270275,-0.095709
28865.8,right_pinky,0.854884,0.357631,-0.100855
28899.1,right_thumb,0.582098,0.565756,-0.072696
28899.1,right_index,0.597505,0.354351,-0.082404
28899.1,right_middle,0.667231,0.265438,-0.081659
28899.1,right_ring,0.736615,0.270237,-0.095690
28899.1,right_pinky,0.855124,0.357749,-0.100853
28923.2,right_thumb,0.582117,0.565790,-0.072678
28923.2,right_index,0.597522,0.354411,-0.082339
28923.2,right_middle,0.667281,0.265380,-0.081602
28923.2,right_ring,0.736665,0.270219,-0.095648
28923.2,right_pinky,0.855269,0.357852,-0.100810
28948.9,right_thumb,0.582241,0.565816,-0.072782
28948.9,right_index,0.597645,0.354460,-0.082414
28948.9,right_middle,0.667355,0.265269,-0.081669
28948.9,right_ring,0.736790,0.270199,-0.095706
28948.9,right_pinky,0.855503,0.357951,-0.100829
28974,right_thumb,0.582440,0.565870,-0.072828
28974,right_index,0.597803,0.354480,-0.082500
28974,right_middle,0.667449,0.265176,-0.081798
28974,right_ring,0.736975,0.270213,-0.095876
28974,right_pinky,0.855778,0.358052,-0.100982
28999.1,right_thumb,0.582704,0.565861,-0.072779
28999.1,right_index,0.598001,0.354467,-0.082426
28999.1,right_middle,0.667627,0.265181,-0.081777
28999.1,right_ring,0.737235,0.270236,-0.095904
28999.1,right_pinky,0.856130,0.358164,-0.101021
29024.1,right_thumb,0.582948,0.565884,-0.072770
29024.1,right_index,0.598214,0.354446,-0.082380
29024.1,right_middle,0.667796,0.265193,-0.081770
29024.1,right_ring,0.737483,0.270255,-0.095930
29024.1,right_pinky,0.856424,0.358254,-0.101061
29049.1,right_thumb,0.583208,0.565887,-0.072698
29049.1,right_index,0.598452,0.354401,-0.082302
29049.1,right_middle,0.667991,0.265180,-0.081691
29049.1,right_ring,0.737735,0.270266,-0.095850
29049.1,right_pinky,0.856756,0.358289,-0.100984
29082.4,right_thumb,0.583571,0.565917,-0.072751
29082.4,right_index,0.598670,0.354449,-0.082425
29082.4,right_middle,0.668263,0.265233,-0.081827
29082.4,right_ring,0.738134,0.270340,-0.095998
29082.4,right_pinky,0.857295,0.358393,-0.101120
29107.4,right_thumb,0.583947,0.565961,-0.072783
29107.4,right_index,0.598999,0.354375,-0.082525
29107.4,right_middle,0.668510,0.265227,-0.081957
29107.4,right_ring,0.738501,0.270379,-0.096105
29107.4,right_pinky,0.857770,0.358434,-0.101205
29131.8,right_thumb,0.584487,0.565995,-0.072761
29131.8,right_index,0.599424,0.354248,-0.082576
29131.8,right_middle,0.668881,0.265284,-0.081978
29131.8,right_ring,0.739025,0.270546,-0.096042
29131.8,right_pinky,0.858458,0.358549,-0.101100
29165.7,right_thumb,0.585329,0.566057,-0.072680
29165.7,right_index,0.600183,0.354133,-0.082622
29165.7,right_middle,0.669509,0.265386,-0.081979
29165.7,right_ring,0.739935,0.270720,-0.095922
29165.7,right_pinky,0.859682,0.358670,-0.100940
29199,right_thumb,0.586223,0.566093,-0.072757
29199,right_index,0.600995,0.354076,-0.082816
29199,right_middle,0.670270,0.265387,-0.082120
29199,right_ring,0.740867,0.270803,-0.095982
29199,right_pinky,0.860862,0.358805,-0.100963
29223.5,right_thumb,0.586800,0.566155,-0.072764
29223.5,right_index,0.601629,0.354095,-0.082853
29223.5,right_middle,0.670915,0.265459,-0.082070
29223.5,right_ring,0.741682,0.270951,-0.095855
29223.5,right_pinky,0.861691,0.358904,-0.100826
29249.1,right_thumb,0.587294,0.566222,-0.072801
29249.1,right_index,0.602271,0.354101,-0.082913
29249.1,right_middle,0.671551,0.265517,-0.082052
29249.1,right_ring,0.742456,0.271114,-0.095750
29249.1,right_pinky,0.862487,0.358998,-0.100715
29274.1,right_thumb,0.587719,0.566226,-0.072764
29274.1,right_index,0.602843,0.354141,-0.082827
29274.1,right_middle,0.672138,0.265475,-0.081920
29274.1,right_ring,0.743139,0.271186,-0.095544
29274.1,right_pinky,0.863269,0.359050,-0.100470
29299.1,right_thumb,0.588318,0.566115,-0.072646
29299.1,right_index,0.603392,0.354108,-0.082707
29299.1,right_middle,0.672694,0.265347,-0.081731
29299.1,right_ring,0.743788,0.271151,-0.095317
29299.1,right_pinky,0.864120,0.359075,-0.100217
29324,right_thumb,0.589171,0.565745,-0.072569
29324,right_index,0.604225,0.353804,-0.082625
29324,right_middle,0.673289,0.265159,-0.081509
29324,right_ring,0.744565,0.271059,-0.094937
29324,right_pinky,0.864980,0.358953,-0.099810
29324,left_thumb,0.467750,0.882746,-0.083778
29324,left_index,0.450330,0.782271,-0.124125
29324,left_middle,0.415180,0.760780,-0.122709
29324,left_ring,0.352325,0.777865,-0.132159
29324,left_pinky,0.264242,0.833127,-0.140334
29357.1,right_thumb,0.590313,0.565078,-0.072385
29357.1,right_index,0.605566,0.353178,-0.082473
29357.1,right_middle,0.674155,0.264928,-0.081201
29357.1,right_ring,0.745642,0.270836,-0.094481
29357.1,right_pinky,0.866263,0.358529,-0.099354
29357.1,left_thumb,0.469995,0.877748,-0.084687
29357.1,left_index,0.452643,0.770833,-0.124138
29357.1,left_middle,0.415771,0.745399,-0.122487
29357.1,left_ring,0.353949,0.758710,-0.131932
29357.1,left_pinky,0.265005,0.816157,-0.139771
29382.4,right_thumb,0.590982,0.564399,-0.072248
29382.4,right_index,0.606741,0.352569,-0.082348
29382.4,right_middle,0.674963,0.264657,-0.080889
29382.4,right_ring,0.746540,0.270521,-0.094052
29382.4,right_pinky,0.867277,0.358075,-0.098894
29382.4,left_thumb,0.472752,0.862847,-0.083572
29382.4,left_index,0.455303,0.741677,-0.120754
29382.4,left_middle,0.417305,0.704249,-0.118775
29382.4,left_ring,0.355886,0.714714,-0.128517
29382.4,left_pinky,0.265899,0.778304,-0.135447
29415.1,right_thumb,0.591792,0.563373,-0.072045
29415.1,right_index,0.608015,0.351732,-0.082305
29415.1,right_middle,0.675873,0.264213,-0.080619
29415.1,right_ring,0.747580,0.270013,-0.093613
29415.1,right_pinky,0.868597,0.357498,-0.098393
29415.1,left_thumb,0.476020,0.841927,-0.081477
29415.1,left_index,0.458003,0.706273,-0.115361
29415.1,left_middle,0.419044,0.657706,-0.112957
29415.1,left_ring,0.358416,0.662810,-0.123346
29415.1,left_pinky,0.267231,0.732283,-0.129347
29440.1,right_thumb,0.592332,0.562763,-0.071771
29440.1,right_index,0.609177,0.351060,-0.082087
29440.1,right_middle,0.676668,0.264080,-0.080248
29440.1,right_ring,0.748409,0.269716,-0.093091
29440.1,right_pinky,0.869714,0.357060,-0.097803
29440.1,left_thumb,0.480288,0.816332,-0.079578
29440.1,left_index,0.460540,0.662847,-0.109790
29440.1,left_middle,0.420659,0.602862,-0.107635
29440.1,left_ring,0.360519,0.608893,-0.118367
29440.1,left_pinky,0.268228,0.681709,-0.123616
29473.9,right_thumb,0.592938,0.561978,-0.071432
29473.9,right_index,0.610778,0.350148,-0.082104
29473.9,right_middle,0.677713,0.263735,-0.080178
29473.9,right_ring,0.749490,0.269230,-0.092955
29473.9,right_pinky,0.871114,0.356570,-0.097609
29473.9,left_thumb,0.485881,0.772675,-0.076431
29473.9,left_index,0.464933,0.600062,-0.101619
29473.9,left_middle,0.423073,0.531176,-0.099714
29473.9,left_ring,0.363280,0.539246,-0.110418
29473.9,left_pinky,0.269908,0.613134,-0.114374
29498.6,right_thumb,0.593414,0.561362,-0.071154
29498.6,right_index,0.611915,0.349741,-0.082070
29498.6,right_middle,0.678573,0.263484,-0.079974
29498.6,right_ring,0.750364,0.268877,-0.092674
29498.6,right_pinky,0.872102,0.356228,-0.097283
29498.6,left_thumb,0.491359,0.736860,-0.074288
29498.6,left_index,0.467997,0.553611,-0.095775
29498.6,left_middle,0.425040,0.481649,-0.094178
29498.6,left_ring,0.365610,0.490432,-0.104638
29498.6,left_pinky,0.271432,0.564946,-0.108209
29532.4,right_thumb,0.594234,0.560561,-0.071042
29532.4,right_index,0.613339,0.349498,-0.082152
29532.4,right_middle,0.679653,0.263182,-0.079771
29532.4,right_ring,0.751450,0.268289,-0.092407
29532.4,right_pinky,0.873441,0.356015,-0.096968
29532.4,left_thumb,0.500364,0.696525,-0.071548
29532.4,left_index,0.474071,0.507611,-0.088404
29532.4,left_middle,0.428936,0.432381,-0.087001
29532.4,left_ring,0.369874,0.437313,-0.097349
29532.4,left_pinky,0.274535,0.513300,-0.100478
29565.7,right_thumb,0.595081,0.559802,-0.071177
29565.7,right_index,0.614442,0.349096,-0.082416
29565.7,right_middle,0.680701,0.263021,-0.079868
29565.7,right_ring,0.752530,0.267848,-0.092409
29565.7,right_pinky,0.874911,0.355973,-0.096927
29565.7,left_thumb,0.510483,0.665789,-0.070307
29565.7,left_index,0.481434,0.472423,-0.083965
29565.7,left_middle,0.433607,0.396002,-0.082101
29565.7,left_ring,0.375020,0.398086,-0.092009
29565.7,left_pinky,0.278583,0.475034,-0.094781
29599,right_thumb,0.596058,0.559422,-0.071118
29599,right_index,0.615479,0.348783,-0.082451
29599,right_middle,0.681980,0.262859,-0.079774
29599,right_ring,0.753828,0.267565,-0.092265
29599,right_pinky,0.876623,0.356032,-0.096675
29599,left_thumb,0.520058,0.642762,-0.068528
29599,left_index,0.489438,0.446615,-0.080380
29599,left_middle,0.439197,0.369143,-0.078198
29599,left_ring,0.381362,0.370968,-0.088074
29599,left_pinky,0.283116,0.447700,-0.091015
29623.4,right_thumb,0.596732,0.559363,-0.070953
29623.4,right_index,0.616240,0.348409,-0.082294
29623.4,right_middle,0.683222,0.262759,-0.079676
29623.4,right_ring,0.754975,0.267409,-0.092221
29623.4,right_pinky,0.878321,0.356127,-0.096578
29623.4,left_thumb,0.528439,0.626214,-0.066972
29623.4,left_index,0.496088,0.430064,-0.077916
29623.4,left_middle,0.443931,0.353873,-0.075467
29623.4,left_ring,0.386647,0.356145,-0.085360
29623.4,left_pinky,0.288098,0.430735,-0.088503
29649.1,right_thumb,0.597635,0.559485,-0.070532
29649.1,right_index,0.617242,0.348074,-0.081943
29649.1,right_middle,0.684858,0.262646,-0.079482
29649.1,right_ring,0.756600,0.267264,-0.092181
29649.1,right_pinky,0.880306,0.356257,-0.096515
29649.1,left_thumb,0.538093,0.612537,-0.065527
29649.1,left_index,0.503922,0.416870,-0.076170
29649.1,left_middle,0.450145,0.340416,-0.073504
29649.1,left_ring,0.393784,0.343920,-0.083239
29649.1,left_pinky,0.295363,0.417591,-0.086352
29674.1,right_thumb,0.598436,0.559514,-0.070202
29674.1,right_index,0.618030,0.347862,-0.081757
29674.1,right_middle,0.686285,0.262382,-0.079374
29674.1,right_ring,0.758152,0.267025,-0.092182
29674.1,right_pinky,0.882049,0.356347,-0.096502
29674.1,left_thumb,0.546054,0.602631,-0.064770
29674.1,left_index,0.510701,0.407463,-0.075266
29674.1,left_middle,0.456427,0.331318,-0.071941
29674.1,left_ring,0.400054,0.334451,-0.081604
29674.1,left_pinky,0.301923,0.408087,-0.084804
29699.1,right_thumb,0.599370,0.559897,-0.069937
29699.1,right_index,0.619077,0.347471,-0.081662
29699.1,right_middle,0.688239,0.262194,-0.079390
29699.1,right_ring,0.759948,0.266882,-0.092330
29699.1,right_pinky,0.884311,0.356538,-0.096614
29699.1,left_thumb,0.554837,0.593851,-0.063369
29699.1,left_index,0.517577,0.399547,-0.074106
29699.1,left_middle,0.462819,0.323717,-0.070570
29699.1,left_ring,0.407108,0.327865,-0.080257
29699.1,left_pinky,0.308878,0.400958,-0.083635
29724.1,right_thumb,0.600504,0.560239,-0.069879
29724.1,right_index,0.620537,0.347034,-0.081744
29724.1,right_middle,0.690469,0.261841,-0.079524
29724.1,right_ring,0.762145,0.266725,-0.092547
29724.1,right_pinky,0.886815,0.356613,-0.096759
29724.1,left_thumb,0.563695,0.586695,-0.062034
29724.1,left_index,0.524125,0.392891,-0.072686
29724.1,left_middle,0.469507,0.317149,-0.068965
29724.1,left_ring,0.414433,0.321621,-0.078902
29724.1,left_pinky,0.316286,0.394910,-0.082539
29757.5,right_thumb,0.601982,0.560683,-0.069940
29757.5,right_index,0.622672,0.346490,-0.081876
29757.5,right_middle,0.693454,0.261256,-0.079636
29757.5,right_ring,0.765000,0.266347,-0.092667
29757.5,right_pinky,0.889818,0.356621,-0.096813
29757.5,left_thumb,0.572162,0.579134,-0.061461
29757.5,left_index,0.531850,0.386259,-0.072195
29757.5,left_middle,0.477693,0.310445,-0.068138
29757.5,left_ring,0.423300,0.315363,-0.078175
29757.5,left_pinky,0.325474,0.387980,-0.082059
29790.7,right_thumb,0.603381,0.560799,-0.070220
29790.7,right_index,0.624669,0.345815,-0.082058
29790.7,right_middle,0.696472,0.260785,-0.079657
29790.7,right_ring,0.767768,0.265962,-0.092701
29790.7,right_pinky,0.892801,0.356625,-0.096782
29790.7,left_thumb,0.578940,0.572667,-0.061286
29790.7,left_index,0.538513,0.379735,-0.072044
29790.7,left_middle,0.484277,0.304538,-0.067856
29790.7,left_ring,0.430914,0.310536,-0.077792
29790.7,left_pinky,0.333796,0.382067,-0.081805
29815.8,right_thumb,0.604330,0.560854,-0.070322
29815.8,right_index,0.626223,0.345416,-0.082096
29815.8,right_middle,0.698611,0.260436,-0.079517
29815.8,right_ring,0.769846,0.265602,-0.092543
29815.8,right_pinky,0.894982,0.356566,-0.096534
29815.8,left_thumb,0.583232,0.568317,-0.061048
29815.8,left_index,0.543035,0.375570,-0.072014
29815.8,left_middle,0.489105,0.300162,-0.067596
29815.8,left_ring,0.435978,0.306715,-0.077538
29815.8,left_pinky,0.339360,0.378324,-0.081669
29857.4,right_thumb,0.606320,0.560890,-0.070509
29857.4,right_index,0.628861,0.344965,-0.082310
29857.4,right_middle,0.701409,0.259566,-0.079500
29857.4,right_ring,0.772639,0.264832,-0.092526
29857.4,right_pinky,0.897928,0.356383,-0.096413
29857.4,left_thumb,0.587703,0.562544,-0.060937
29857.4,left_index,0.548501,0.370405,-0.071873
29857.4,left_middle,0.494597,0.294801,-0.067250
29857.4,left_ring,0.442088,0.302182,-0.077195
29857.4,left_pinky,0.346339,0.373697,-0.081471
29890.7,right_thumb,0.607689,0.560743,-0.070390
29890.7,right_index,0.630678,0.344325,-0.082095
29890.7,right_middle,0.703491,0.258921,-0.079117
29890.7,right_ring,0.774648,0.264213,-0.092203
29890.7,right_pinky,0.900119,0.356162,-0.096008
29890.7,left_thumb,0.590254,0.558155,-0.061156
29890.7,left_index,0.551711,0.366854,-0.071948
29890.7,left_middle,0.497963,0.291295,-0.067119
29890.7,left_ring,0.445475,0.298788,-0.076990
29890.7,left_pinky,0.350442,0.370278,-0.081393
29915.8,right_thumb,0.608613,0.560665,-0.070370
29915.8,right_index,0.631859,0.343913,-0.081943
29915.8,right_middle,0.704932,0.258472,-0.078797
29915.8,right_ring,0.776002,0.263783,-0.091909
29915.8,right_pinky,0.901573,0.356000,-0.095656
29915.8,left_thumb,0.591796,0.555235,-0.061229
29915.8,left_index,0.553741,0.364937,-0.071959
29915.8,left_middle,0.499965,0.289134,-0.067032
29915.8,left_ring,0.447626,0.296797,-0.076853
29915.8,left_pinky,0.352998,0.368144,-0.081390
29932.4,right_thumb,0.609361,0.560483,-0.070438
29932.4,right_index,0.632694,0.343620,-0.081994
29932.4,right_middle,0.705852,0.258120,-0.078713
29932.4,right_ring,0.776860,0.263413,-0.091807
29932.4,right_pinky,0.902530,0.355873,-0.095512
29932.4,left_thumb,0.592838,0.553268,-0.061262
29932.4,left_index,0.554886,0.363747,-0.071965
29932.4,left_middle,0.501061,0.287735,-0.066964
29932.4,left_ring,0.448777,0.295495,-0.076781
29932.4,left_pinky,0.354378,0.366912,-0.081383
29957.4,right_thumb,0.610265,0.560266,-0.070396
29957.4,right_index,0.633658,0.343121,-0.081836
29957.4,right_middle,0.706967,0.257622,-0.078456
29957.4,right_ring,0.778000,0.262861,-0.091624
29957.4,right_pinky,0.903840,0.355670,-0.095311
29957.4,left_thumb,0.593534,0.550810,-0.061352
29957.4,left_index,0.556236,0.362248,-0.072047
29957.4,left_middle,0.502290,0.285966,-0.066960
29957.4,left_ring,0.450067,0.293895,-0.076737
29957.4,left_pinky,0.356005,0.365306,-0.081410
29982.2,right_thumb,0.611155,0.560087,-0.070387
29982.2,right_index,0.634661,0.342723,-0.081788
29982.2,right_middle,0.708015,0.257090,-0.078294
29982.2,right_ring,0.779006,0.262310,-0.091510
29982.2,right_pinky,0.904996,0.355481,-0.095152
29982.2,left_thumb,0.594071,0.548782,-0.061468
29982.2,left_index,0.557305,0.361100,-0.072149
29982.2,left_middle,0.503330,0.284568,-0.066980
29982.2,left_ring,0.451152,0.292551,-0.076697
29982.2,left_pinky,0.357372,0.363806,-0.081456
30007.1,right_thumb,0.611918,0.559819,-0.070318
30007.1,right_index,0.635483,0.342260,-0.081636
30007.1,right_middle,0.708907,0.256525,-0.078049
30007.1,right_ring,0.779830,0.261826,-0.091324
30007.1,right_pinky,0.905904,0.355267,-0.094957
30007.1,left_thumb,0.594440,0.547022,-0.061506
30007.1,left_index,0.558075,0.360362,-0.072131
30007.1,left_middle,0.504018,0.283614,-0.066894
30007.1,left_ring,0.452008,0.291658,-0.076571
30007.1,left_pinky,0.358494,0.362827,-0.081414
30032.4,right_thumb,0.612107,0.559422,-0.070166
30032.4,right_index,0.635909,0.341884,-0.081385
30032.4,right_middle,0.709582,0.256235,-0.077758
30032.4,right_ring,0.780548,0.261360,-0.091141
30032.4,right_pinky,0.906419,0.354983,-0.094784
30032.4,left_thumb,0.594483,0.545709,-0.061426
30032.4,left_index,0.558561,0.359922,-0.071993
30032.4,left_middle,0.504504,0.282869,-0.066698
30032.4,left_ring,0.452664,0.290938,-0.076426
30032.4,left_pinky,0.359171,0.362154,-0.081352
30064.8,right_thumb,0.612411,0.559124,-0.070146
30064.8,right_index,0.636325,0.341639,-0.081199
30064.8,right_middle,0.710235,0.256050,-0.077444
30064.8,right_ring,0.781146,0.261084,-0.090822
30064.8,right_pinky,0.906839,0.354712,-0.094458
30064.8,left_thumb,0.594403,0.544784,-0.061220
30064.8,left_index,0.559069,0.359719,-0.071897
30064.8,left_middle,0.504879,0.282409,-0.066555
30064.8,left_ring,0.453102,0.290467,-0.076309
30064.8,left_pinky,0.359516,0.361577,-0.081327
30090.8,right_thumb,0.612718,0.558922,-0.070180
30090.8,right_index,0.636671,0.341476,-0.081081
30090.8,right_middle,0.710700,0.255804,-0.077201
30090.8,right_ring,0.781570,0.260890,-0.090532
30090.8,right_pinky,0.907089,0.354488,-0.094126
30090.8,left_thumb,0.594295,0.543987,-0.061160
30090.8,left_index,0.559368,0.359478,-0.071875
30090.8,left_middle,0.505112,0.282028,-0.066475
30090.8,left_ring,0.453406,0.290123,-0.076193
30090.8,left_pinky,0.359831,0.361030,-0.081278
30115.7,right_thumb,0.612762,0.558671,-0.070297
30115.7,right_index,0.636803,0.341242,-0.081029
30115.7,right_middle,0.711013,0.255675,-0.077077
30115.7,right_ring,0.781917,0.260715,-0.090405
30115.7,right_pinky,0.907286,0.354419,-0.093962
30115.7,left_thumb,0.594198,0.543420,-0.061201
30115.7,left_index,0.559523,0.359304,-0.071928
30115.7,left_middle,0.505265,0.281859,-0.066495
30115.7,left_ring,0.453632,0.290001,-0.076208
30115.7,left_pinky,0.360127,0.360831,-0.081375
30149,right_thumb,0.612853,0.558566,-0.070304
30149,right_index,0.637005,0.340934,-0.080995
30149,right_middle,0.711413,0.255595,-0.077068
30149,right_ring,0.782181,0.260809,-0.090393
30149,right_pinky,0.907584,0.354472,-0.093935
30149,left_thumb,0.594093,0.543071,-0.061223
30149,left_index,0.559689,0.359446,-0.071969
30149,left_middle,0.505398,0.282071,-0.066507
30149,left_ring,0.453872,0.290292,-0.076163
30149,left_pinky,0.360319,0.360811,-0.081400
30173.6,right_thumb,0.612840,0.558458,-0.070522
30173.6,right_index,0.637016,0.340950,-0.081039
30173.6,right_middle,0.711583,0.255681,-0.077014
30173.6,right_ring,0.782373,0.260788,-0.090310
30173.6,right_pinky,0.907782,0.354563,-0.093835
30173.6,left_thumb,0.594102,0.542897,-0.061086
30173.6,left_index,0.559894,0.359549,-0.071873
30173.6,left_middle,0.505637,0.282462,-0.066401
30173.6,left_ring,0.454167,0.290637,-0.076033
30173.6,left_pinky,0.360458,0.361006,-0.081335
30207.2,right_thumb,0.612829,0.558774,-0.070514
30207.2,right_index,0.637021,0.341199,-0.081084
30207.2,right_middle,0.711888,0.255901,-0.077086
30207.2,right_ring,0.782629,0.261035,-0.090445
30207.2,right_pinky,0.908082,0.354803,-0.093970
30207.2,left_thumb,0.594131,0.543237,-0.060775
30207.2,left_index,0.560396,0.359993,-0.071788
30207.2,left_middle,0.506095,0.283105,-0.066329
30207.2,left_ring,0.454738,0.291159,-0.075966
30207.2,left_pinky,0.360829,0.361447,-0.081396
30232.4,right_thumb,0.612837,0.559066,-0.070599
30232.4,right_index,0.637017,0.341363,-0.081137
30232.4,right_middle,0.712141,0.256108,-0.077134
30232.4,right_ring,0.782852,0.261181,-0.090504
30232.4,right_pinky,0.908322,0.355040,-0.094044
30232.4,left_thumb,0.594188,0.543713,-0.060715
30232.4,left_index,0.560887,0.360487,-0.071886
30232.4,left_middle,0.506408,0.283744,-0.066417
30232.4,left_ring,0.455186,0.291648,-0.076028
30232.4,left_pinky,0.361071,0.362094,-0.081450
30265.8,right_thumb,0.612770,0.559315,-0.070763
30265.8,right_index,0.636971,0.341520,-0.081214
30265.8,right_middle,0.712390,0.256291,-0.077134
30265.8,right_ring,0.783118,0.261206,-0.090516
30265.8,right_pinky,0.908527,0.355325,-0.094074
30265.8,left_thumb,0.594219,0.544233,-0.060649
30265.8,left_index,0.561431,0.361045,-0.071786
30265.8,left_middle,0.506872,0.284448,-0.066300
30265.8,left_ring,0.455659,0.292265,-0.075888
30265.8,left_pinky,0.361291,0.362818,-0.081350
30299.1,right_thumb,0.612859,0.559652,-0.070842
30299.1,right_index,0.636918,0.341560,-0.081231
30299.1,right_middle,0.712683,0.256473,-0.077182
