ts,name,x,y,z
10206.2,right_index,0.451748,0.226864,-0.131968
10206.2,right_middle,0.532905,0.080968,-0.142554
10206.2,right_ring,0.635628,0.068655,-0.165551
10206.2,right_pinky,0.832707,0.139231,-0.161299
10222.9,right_thumb,0.461301,0.547947,-0.110008
10222.9,right_index,0.451839,0.226894,-0.132055
10222.9,right_middle,0.533037,0.080993,-0.142607
10222.9,right_ring,0.635701,0.068723,-0.165580
10222.9,right_pinky,0.832774,0.139308,-0.161331
10239.4,right_thumb,0.461386,0.547842,-0.110066
10239.4,right_index,0.451974,0.226880,-0.132090
10239.4,right_middle,0.533213,0.081042,-0.142637
10239.4,right_ring,0.635842,0.068815,-0.165581
10239.4,right_pinky,0.832822,0.139388,-0.161360
10256.2,right_thumb,0.461521,0.547722,-0.110040
10256.2,right_index,0.452094,0.226866,-0.132104
10256.2,right_middle,0.533357,0.080986,-0.142635
10256.2,right_ring,0.635846,0.068876,-0.165596
10256.2,right_pinky,0.832894,0.139421,-0.161398
10272.8,right_thumb,0.461636,0.547590,-0.110116
10272.8,right_index,0.452244,0.226813,-0.132193
10272.8,right_middle,0.533504,0.080917,-0.142718
10272.8,right_ring,0.635918,0.068887,-0.165697
10272.8,right_pinky,0.832984,0.139500,-0.161499
10289,right_thumb,0.461739,0.547523,-0.110153
10289,right_index,0.452366,0.226780,-0.132214
10289,right_middle,0.533627,0.080900,-0.142729
10289,right_ring,0.636006,0.068868,-0.165741
10289,right_pinky,0.833060,0.139596,-0.161563
10314.6,right_thumb,0.461812,0.547510,-0.110182
10314.6,right_index,0.452478,0.226834,-0.132265
10314.6,right_middle,0.533705,0.080882,-0.142803
10314.6,right_ring,0.636026,0.068887,-0.165865
10314.6,right_pinky,0.833199,0.139702,-0.161717
10331,right_thumb,0.461850,0.547535,-0.110152
10331,right_index,0.452523,0.226868,-0.132196
10331,right_middle,0.533801,0.080919,-0.142720
10331,right_ring,0.636089,0.068933,-0.165798
10331,right_pinky,0.833238,0.139808,-0.161680
10347.7,right_thumb,0.461865,0.547519,-0.110082
10347.7,right_index,0.452568,0.226955,-0.132105
10347.7,right_middle,0.533859,0.080944,-0.142611
10347.7,right_ring,0.636106,0.069005,-0.165699
10347.7,right_pinky,0.833249,0.139851,-0.161576
10364.5,right_thumb,0.461875,0.547475,-0.110039
10364.5,right_index,0.452659,0.226997,-0.131980
10364.5,right_middle,0.533945,0.080965,-0.142474
10364.5,right_ring,0.636113,0.069051,-0.165572
10364.5,right_pinky,0.833241,0.139836,-0.161460
10380.4,right_thumb,0.461920,0.547425,-0.110017
10380.4,right_index,0.452698,0.227070,-0.131870
10380.4,right_middle,0.534007,0.081004,-0.142347
10380.4,right_ring,0.636150,0.069141,-0.165420
10380.4,right_pinky,0.833161,0.139817,-0.161310
10406.2,right_thumb,0.462005,0.547332,-0.110037
10406.2,right_index,0.452774,0.227142,-0.131831
10406.2,right_middle,0.534077,0.081023,-0.142289
10406.2,right_ring,0.636220,0.069270,-0.165329
10406.2,right_pinky,0.833050,0.139830,-0.161224
10422.9,right_thumb,0.462023,0.547289,-0.110037
10422.9,right_index,0.452836,0.227189,-0.131822
10422.9,right_middle,0.534124,0.081056,-0.142264
10422.9,right_ring,0.636237,0.069366,-0.165319
10422.9,right_pinky,0.833012,0.139811,-0.161237
10439.5,right_thumb,0.462065,0.547222,-0.110109
10439.5,right_index,0.452903,0.227204,-0.131873
10439.5,right_middle,0.534165,0.081066,-0.142348
10439.5,right_ring,0.636256,0.069406,-0.165432
10439.5,right_pinky,0.833064,0.139853,-0.161362
10464.6,right_thumb,0.462089,0.547194,-0.110107
10464.6,right_index,0.452938,0.227286,-0.131842
10464.6,right_middle,0.534305,0.081158,-0.142330
10464.6,right_ring,0.636347,0.069542,-0.165464
10464.6,right_pinky,0.833116,0.140069,-0.161404
10481.2,right_thumb,0.462095,0.547160,-0.110079
10481.2,right_index,0.452974,0.227339,-0.131804
10481.2,right_middle,0.534353,0.081235,-0.142248
10481.2,right_ring,0.636363,0.069637,-0.165378
10481.2,right_pinky,0.833060,0.140164,-0.161332
10506.2,right_thumb,0.462113,0.547108,-0.110075
10506.2,right_index,0.452965,0.227335,-0.131827
10506.2,right_middle,0.534324,0.081331,-0.142260
10506.2,right_ring,0.636267,0.069655,-0.165363
10506.2,right_pinky,0.832970,0.140114,-0.161346
10522.2,right_thumb,0.462126,0.547114,-0.110099
10522.2,right_index,0.452964,0.227391,-0.131845
10522.2,right_middle,0.534346,0.081463,-0.142278
10522.2,right_ring,0.636239,0.069676,-0.165385
10522.2,right_pinky,0.832921,0.140164,-0.161391
10539.6,right_thumb,0.462098,0.547179,-0.110021
10539.6,right_index,0.452901,0.227505,-0.131841
10539.6,right_middle,0.534316,0.081542,-0.142274
10539.6,right_ring,0.636175,0.069789,-0.165370
10539.6,right_pinky,0.832781,0.140197,-0.161365
10564.4,right_thumb,0.462063,0.547203,-0.110041
10564.4,right_index,0.452892,0.227633,-0.131777
10564.4,right_middle,0.534276,0.081755,-0.142235
10564.4,right_ring,0.636111,0.069906,-0.165306
10564.4,right_pinky,0.832540,0.140190,-0.161318
10581.2,right_thumb,0.462076,0.547307,-0.110043
10581.2,right_index,0.452785,0.227714,-0.131804
10581.2,right_middle,0.534235,0.081925,-0.142263
10581.2,right_ring,0.636035,0.070057,-0.165281
10581.2,right_pinky,0.832374,0.140222,-0.161255
10598,right_thumb,0.462083,0.547380,-0.109937
10598,right_index,0.452680,0.227823,-0.131759
10598,right_middle,0.534179,0.081998,-0.142226
10598,right_ring,0.635919,0.070202,-0.165212
10598,right_pinky,0.832224,0.140194,-0.161164
10614.5,right_thumb,0.462046,0.547437,-0.109814
10614.5,right_index,0.452591,0.227961,-0.131698
10614.5,right_middle,0.534072,0.082084,-0.142185
10614.5,right_ring,0.635810,0.070336,-0.165178
10614.5,right_pinky,0.832009,0.140238,-0.161109
10631.2,right_thumb,0.461920,0.547498,-0.109686
10631.2,right_index,0.452483,0.228162,-0.131576
10631.2,right_middle,0.533925,0.082298,-0.142136
10631.2,right_ring,0.635616,0.070417,-0.165182
10631.2,right_pinky,0.831795,0.140211,-0.161126
10647.8,right_thumb,0.461803,0.547542,-0.109683
10647.8,right_index,0.452386,0.228377,-0.131526
10647.8,right_middle,0.533806,0.082545,-0.142140
10647.8,right_ring,0.635426,0.070556,-0.165198
10647.8,right_pinky,0.831558,0.140196,-0.161177
10664.6,right_thumb,0.461708,0.547561,-0.109707
10664.6,right_index,0.452252,0.228558,-0.131482
10664.6,right_middle,0.533678,0.082818,-0.142145
10664.6,right_ring,0.635263,0.070669,-0.165179
10664.6,right_pinky,0.831241,0.140127,-0.161177
10689.6,right_thumb,0.461606,0.547602,-0.109904
10689.6,right_index,0.452046,0.228734,-0.131659
10689.6,right_middle,0.533491,0.083116,-0.142348
10689.6,right_ring,0.634997,0.070866,-0.165319
10689.6,right_pinky,0.830816,0.140062,-0.161321
10706.2,right_thumb,0.461578,0.547639,-0.109844
10706.2,right_index,0.451945,0.228845,-0.131553
10706.2,right_middle,0.533376,0.083435,-0.142316
10706.2,right_ring,0.634892,0.070993,-0.165274
10706.2,right_pinky,0.830517,0.140006,-0.161307
10722.8,right_thumb,0.461541,0.547666,-0.109776
10722.8,right_index,0.451883,0.228943,-0.131429
10722.8,right_middle,0.533303,0.083548,-0.142196
10722.8,right_ring,0.634706,0.071116,-0.165168
10722.8,right_pinky,0.830348,0.139978,-0.161219
10739.5,right_thumb,0.461437,0.547651,-0.109788
10739.5,right_index,0.451812,0.229084,-0.131403
10739.5,right_middle,0.533218,0.083741,-0.142171
10739.5,right_ring,0.634595,0.071222,-0.165071
10739.5,right_pinky,0.830116,0.139968,-0.161124
10756.2,right_thumb,0.461371,0.547675,-0.109877
10756.2,right_index,0.451712,0.229193,-0.131499
10756.2,right_middle,0.533139,0.083969,-0.142250
10756.2,right_ring,0.634483,0.071311,-0.165086
10756.2,right_pinky,0.829876,0.139975,-0.161141
10772.9,right_thumb,0.461349,0.547734,-0.109823
10772.9,right_index,0.451635,0.229292,-0.131456
10772.9,right_middle,0.533065,0.084159,-0.142225
10772.9,right_ring,0.634357,0.071338,-0.165066
10772.9,right_pinky,0.829649,0.139882,-0.161129
10789.4,right_thumb,0.461339,0.547763,-0.109770
10789.4,right_index,0.451520,0.229391,-0.131386
10789.4,right_middle,0.533003,0.084347,-0.142203
10789.4,right_ring,0.634256,0.071354,-0.165038
10789.4,right_pinky,0.829407,0.139797,-0.161109
10814.4,right_thumb,0.461272,0.547804,-0.109812
10814.4,right_index,0.451419,0.229521,-0.131491
10814.4,right_middle,0.532897,0.084478,-0.142307
10814.4,right_ring,0.634067,0.071405,-0.165128
10814.4,right_pinky,0.829203,0.139744,-0.161168
10830.9,right_thumb,0.461198,0.547805,-0.109844
10830.9,right_index,0.451344,0.229595,-0.131520
10830.9,right_middle,0.532814,0.084612,-0.142363
10830.9,right_ring,0.633999,0.071433,-0.165154
10830.9,right_pinky,0.829004,0.139739,-0.161202
10847.9,right_thumb,0.461147,0.547809,-0.109827
10847.9,right_index,0.451261,0.229668,-0.131488
10847.9,right_middle,0.532757,0.084761,-0.142369
10847.9,right_ring,0.633977,0.071508,-0.165128
10847.9,right_pinky,0.828827,0.139709,-0.161164
10864.6,right_thumb,0.461119,0.547836,-0.109804
10864.6,right_index,0.451209,0.229741,-0.131455
10864.6,right_middle,0.532725,0.084857,-0.142355
10864.6,right_ring,0.633947,0.071590,-0.165107
10864.6,right_pinky,0.828737,0.139731,-0.161131
10889.6,right_thumb,0.461070,0.547828,-0.109701
10889.6,right_index,0.451130,0.229800,-0.131301
10889.6,right_middle,0.532698,0.085047,-0.142261
10889.6,right_ring,0.633861,0.071625,-0.165043
10889.6,right_pinky,0.828723,0.139783,-0.161101
10906.1,right_thumb,0.461050,0.547829,-0.109589
10906.1,right_index,0.451089,0.229829,-0.131179
10906.1,right_middle,0.532695,0.085115,-0.142157
10906.1,right_ring,0.633801,0.071688,-0.164959
10906.1,right_pinky,0.828718,0.139802,-0.161018
10922.9,right_thumb,0.460966,0.547797,-0.109698
10922.9,right_index,0.451066,0.229867,-0.131261
10922.9,right_middle,0.532683,0.085131,-0.142204
10922.9,right_ring,0.633672,0.071756,-0.164971
10922.9,right_pinky,0.828679,0.139737,-0.161023
10939.5,right_thumb,0.460914,0.547755,-0.109753
10939.5,right_index,0.451024,0.229869,-0.131301
10939.5,right_middle,0.532666,0.085171,-0.142261
10939.5,right_ring,0.633610,0.071894,-0.165001
10939.5,right_pinky,0.828628,0.139710,-0.161047
10956.2,right_thumb,0.460867,0.547709,-0.109714
10956.2,right_index,0.450939,0.229906,-0.131242
10956.2,right_middle,0.532659,0.085337,-0.142249
10956.2,right_ring,0.633573,0.071984,-0.164974
10956.2,right_pinky,0.828532,0.139686,-0.161022
10981.2,right_thumb,0.460820,0.547708,-0.109652
10981.2,right_index,0.450881,0.229997,-0.131189
10981.2,right_middle,0.532545,0.085462,-0.142221
10981.2,right_ring,0.633441,0.072020,-0.164973
10981.2,right_pinky,0.828425,0.139659,-0.161014
10997.9,right_thumb,0.460747,0.547674,-0.109634
10997.9,right_index,0.450823,0.230037,-0.131147
10997.9,right_middle,0.532482,0.085566,-0.142211
10997.9,right_ring,0.633365,0.072011,-0.164976
10997.9,right_pinky,0.828367,0.139668,-0.161018
11014.6,right_thumb,0.460684,0.547657,-0.109639
11014.6,right_index,0.450782,0.230091,-0.131131
11014.6,right_middle,0.532464,0.085641,-0.142214
11014.6,right_ring,0.633268,0.072053,-0.164978
11014.6,right_pinky,0.828316,0.139668,-0.161015
11039.6,right_thumb,0.460600,0.547680,-0.109666
11039.6,right_index,0.450723,0.230167,-0.131123
11039.6,right_middle,0.532429,0.085768,-0.142250
11039.6,right_ring,0.633190,0.072089,-0.165010
11039.6,right_pinky,0.828195,0.139658,-0.161041
11056.2,right_thumb,0.460568,0.547679,-0.109674
11056.2,right_index,0.450690,0.230247,-0.131103
11056.2,right_middle,0.532400,0.085871,-0.142219
11056.2,right_ring,0.633151,0.072108,-0.164940
11056.2,right_pinky,0.828022,0.139604,-0.160973
11072.9,right_thumb,0.460519,0.547663,-0.109811
11072.9,right_index,0.450651,0.230279,-0.131232
11072.9,right_middle,0.532370,0.085974,-0.142335
11072.9,right_ring,0.633143,0.072134,-0.165000
11072.9,right_pinky,0.827898,0.139574,-0.161029
11089.5,right_thumb,0.460504,0.547714,-0.109894
11089.5,right_index,0.450633,0.230298,-0.131349
11089.5,right_middle,0.532321,0.086017,-0.142435
11089.5,right_ring,0.633122,0.072141,-0.165050
11089.5,right_pinky,0.827840,0.139518,-0.161055
11114.5,right_thumb,0.460473,0.547702,-0.109868
11114.5,right_index,0.450610,0.230418,-0.131334
11114.5,right_middle,0.532234,0.086116,-0.142409
11114.5,right_ring,0.633013,0.072181,-0.165011
11114.5,right_pinky,0.827725,0.139426,-0.160991
11131.2,right_thumb,0.460489,0.547713,-0.109810
11131.2,right_index,0.450578,0.230499,-0.131299
11131.2,right_middle,0.532174,0.086179,-0.142378
11131.2,right_ring,0.632978,0.072202,-0.164986
11131.2,right_pinky,0.827661,0.139415,-0.160951
11156.2,right_thumb,0.460422,0.547694,-0.109838
11156.2,right_index,0.450549,0.230554,-0.131261
11156.2,right_middle,0.532127,0.086201,-0.142317
11156.2,right_ring,0.632955,0.072291,-0.164834
11156.2,right_pinky,0.827566,0.139382,-0.160765
11172.5,right_thumb,0.460372,0.547657,-0.109761
11172.5,right_index,0.450584,0.230603,-0.131181
11172.5,right_middle,0.532134,0.086255,-0.142245
11172.5,right_ring,0.632930,0.072331,-0.164780
11172.5,right_pinky,0.827578,0.139381,-0.160724
11197.9,right_thumb,0.460278,0.547578,-0.109712
11197.9,right_index,0.450658,0.230662,-0.131110
11197.9,right_middle,0.532148,0.086322,-0.142167
11197.9,right_ring,0.632859,0.072411,-0.164709
11197.9,right_pinky,0.827616,0.139334,-0.160673
11214.6,right_thumb,0.460311,0.547495,-0.109579
11214.6,right_index,0.450684,0.230661,-0.130980
11214.6,right_middle,0.532182,0.086361,-0.142098
11214.6,right_ring,0.632867,0.072417,-0.164686
11214.6,right_pinky,0.827674,0.139355,-0.160669
11231.2,right_thumb,0.460320,0.547400,-0.109481
11231.2,right_index,0.450757,0.230659,-0.130870
11231.2,right_middle,0.532254,0.086374,-0.141997
11231.2,right_ring,0.632899,0.072477,-0.164586
11231.2,right_pinky,0.827718,0.139373,-0.160595
11247.9,right_thumb,0.460307,0.547306,-0.109359
11247.9,right_index,0.450847,0.230677,-0.130706
11247.9,right_middle,0.532348,0.086361,-0.141860
11247.9,right_ring,0.632947,0.072505,-0.164460
11247.9,right_pinky,0.827782,0.139389,-0.160487
11264.5,right_thumb,0.460314,0.547229,-0.109259
11264.5,right_index,0.450918,0.230676,-0.130548
11264.5,right_middle,0.532422,0.086348,-0.141705
11264.5,right_ring,0.632979,0.072532,-0.164343
11264.5,right_pinky,0.827843,0.139413,-0.160402
11281.2,right_thumb,0.460283,0.547142,-0.109232
11281.2,right_index,0.450981,0.230646,-0.130486
11281.2,right_middle,0.532481,0.086290,-0.141657
11281.2,right_ring,0.633013,0.072546,-0.164323
11281.2,right_pinky,0.827897,0.139423,-0.160412
11297.9,right_thumb,0.460253,0.547051,-0.109253
11297.9,right_index,0.451035,0.230594,-0.130454
11297.9,right_middle,0.532534,0.086268,-0.141677
11297.9,right_ring,0.633035,0.072567,-0.164355
11297.9,right_pinky,0.827936,0.139425,-0.160456
11313.9,right_thumb,0.460237,0.546992,-0.109294
11313.9,right_index,0.451090,0.230600,-0.130425
11313.9,right_middle,0.532574,0.086251,-0.141645
11313.9,right_ring,0.633067,0.072556,-0.164348
11313.9,right_pinky,0.827979,0.139465,-0.160448
11339.6,right_thumb,0.460239,0.546914,-0.109293
11339.6,right_index,0.451162,0.230592,-0.130317
11339.6,right_middle,0.532611,0.086149,-0.141498
11339.6,right_ring,0.633046,0.072571,-0.164218
11339.6,right_pinky,0.828032,0.139505,-0.160328
11355.7,right_thumb,0.460238,0.546881,-0.109409
11355.7,right_index,0.451178,0.230592,-0.130414
11355.7,right_middle,0.532600,0.086103,-0.141571
11355.7,right_ring,0.633048,0.072624,-0.164275
11355.7,right_pinky,0.828070,0.139552,-0.160368
11372.8,right_thumb,0.460242,0.546892,-0.109343
11372.8,right_index,0.451162,0.230589,-0.130326
11372.8,right_middle,0.532555,0.086037,-0.141469
11372.8,right_ring,0.633042,0.072666,-0.164183
11372.8,right_pinky,0.828054,0.139581,-0.160269
11389.6,right_thumb,0.460205,0.546876,-0.109266
11389.6,right_index,0.451150,0.230607,-0.130166
11389.6,right_middle,0.532478,0.086041,-0.141329
11389.6,right_ring,0.633012,0.072672,-0.164064
11389.6,right_pinky,0.828008,0.139632,-0.160163
11405.6,right_thumb,0.460145,0.546827,-0.109165
11405.6,right_index,0.451144,0.230676,-0.130092
11405.6,right_middle,0.532449,0.086053,-0.141256
11405.6,right_ring,0.632918,0.072693,-0.164022
11405.6,right_pinky,0.828001,0.139611,-0.160121
11422.4,right_thumb,0.460092,0.546757,-0.109222
11422.4,right_index,0.451113,0.230721,-0.130129
11422.4,right_middle,0.532406,0.086057,-0.141289
11422.4,right_ring,0.632825,0.072693,-0.164068
11422.4,right_pinky,0.827956,0.139592,-0.160186
11439.2,right_thumb,0.460065,0.546762,-0.109276
11439.2,right_index,0.451057,0.230793,-0.130201
11439.2,right_middle,0.532326,0.086098,-0.141381
11439.2,right_ring,0.632816,0.072701,-0.164112
11439.2,right_pinky,0.827853,0.139590,-0.160214
11456.2,right_thumb,0.460030,0.546747,-0.109310
11456.2,right_index,0.451014,0.230863,-0.130230
11456.2,right_middle,0.532246,0.086156,-0.141434
11456.2,right_ring,0.632786,0.072723,-0.164136
11456.2,right_pinky,0.827760,0.139582,-0.160229
11472.7,right_thumb,0.459978,0.546737,-0.109300
11472.7,right_index,0.450992,0.230940,-0.130202
11472.7,right_middle,0.532213,0.086226,-0.141408
11472.7,right_ring,0.632694,0.072793,-0.164105
11472.7,right_pinky,0.827716,0.139549,-0.160177
11489.6,right_thumb,0.459943,0.546736,-0.109248
11489.6,right_index,0.450924,0.231025,-0.130147
11489.6,right_middle,0.532193,0.086308,-0.141369
11489.6,right_ring,0.632614,0.072870,-0.164056
11489.6,right_pinky,0.827666,0.139538,-0.160113
11514.5,right_thumb,0.459905,0.546764,-0.109011
11514.5,right_index,0.450783,0.231172,-0.129965
11514.5,right_middle,0.532118,0.086461,-0.141239
11514.5,right_ring,0.632505,0.072963,-0.163930
11514.5,right_pinky,0.827557,0.139518,-0.159988
11531.2,right_thumb,0.459907,0.546760,-0.108964
11531.2,right_index,0.450744,0.231290,-0.129936
11531.2,right_middle,0.532076,0.086535,-0.141207
11531.2,right_ring,0.632418,0.073059,-0.163914
11531.2,right_pinky,0.827527,0.139565,-0.159973
11547.9,right_thumb,0.459836,0.546738,-0.109004
11547.9,right_index,0.450719,0.231367,-0.129885
11547.9,right_middle,0.532013,0.086608,-0.141165
11547.9,right_ring,0.632249,0.073139,-0.163893
11547.9,right_pinky,0.827462,0.139551,-0.159960
11563.8,right_thumb,0.459753,0.546723,-0.109137
11563.8,right_index,0.450638,0.231439,-0.129968
11563.8,right_middle,0.531934,0.086686,-0.141253
11563.8,right_ring,0.632126,0.073192,-0.163939
11563.8,right_pinky,0.827301,0.139502,-0.160001
11581.2,right_thumb,0.459666,0.546747,-0.109184
11581.2,right_index,0.450508,0.231566,-0.130077
11581.2,right_middle,0.531822,0.086772,-0.141383
11581.2,right_ring,0.632034,0.073267,-0.164040
11581.2,right_pinky,0.827119,0.139434,-0.160103
11597.9,right_thumb,0.459580,0.546766,-0.109236
11597.9,right_index,0.450384,0.231706,-0.130165
11597.9,right_middle,0.531715,0.086933,-0.141522
11597.9,right_ring,0.631951,0.073393,-0.164152
11597.9,right_pinky,0.826908,0.139378,-0.160216
11614.4,right_thumb,0.459531,0.546814,-0.109302
11614.4,right_index,0.450233,0.231816,-0.130272
11614.4,right_middle,0.531596,0.087051,-0.141641
11614.4,right_ring,0.631837,0.073495,-0.164225
11614.4,right_pinky,0.826728,0.139290,-0.160283
11630.4,right_thumb,0.459491,0.546862,-0.109327
11630.4,right_index,0.450094,0.231931,-0.130339
11630.4,right_middle,0.531473,0.087172,-0.141722
11630.4,right_ring,0.631720,0.073589,-0.164264
11630.4,right_pinky,0.826566,0.139213,-0.160317
11647.9,right_thumb,0.459413,0.546953,-0.109218
11647.9,right_index,0.449920,0.232051,-0.130315
11647.9,right_middle,0.531333,0.087294,-0.141715
11647.9,right_ring,0.631561,0.073680,-0.164245
11647.9,right_pinky,0.826336,0.139127,-0.160299
11664.5,right_thumb,0.459331,0.547023,-0.109110
11664.5,right_index,0.449757,0.232206,-0.130277
11664.5,right_middle,0.531206,0.087431,-0.141709
11664.5,right_ring,0.631418,0.073734,-0.164229
11664.5,right_pinky,0.826114,0.139048,-0.160284
11681.1,right_thumb,0.459263,0.547059,-0.109197
11681.1,right_index,0.449607,0.232367,-0.130357
11681.1,right_middle,0.531087,0.087565,-0.141814
11681.1,right_ring,0.631269,0.073811,-0.164274
11681.1,right_pinky,0.825871,0.138981,-0.160337
11697.9,right_thumb,0.459226,0.547118,-0.109249
11697.9,right_index,0.449462,0.232469,-0.130452
11697.9,right_middle,0.530953,0.087679,-0.141920
11697.9,right_ring,0.631137,0.073878,-0.164341
11697.9,right_pinky,0.825651,0.138904,-0.160411
11713.9,right_thumb,0.459189,0.547144,-0.109276
11713.9,right_index,0.449320,0.232583,-0.130549
11713.9,right_middle,0.530858,0.087788,-0.142080
11713.9,right_ring,0.631047,0.073957,-0.164491
11713.9,right_pinky,0.825504,0.138914,-0.160555
