ts,name,x,y,z
6962.7,right_middle,0.577731,0.165123,-0.088976
6962.7,right_ring,0.650282,0.154472,-0.106514
6962.7,right_pinky,0.784646,0.205444,-0.113744
6979.3,right_thumb,0.532720,0.516674,-0.064330
6979.3,right_index,0.516883,0.282803,-0.080118
6979.3,right_middle,0.577593,0.165229,-0.088977
6979.3,right_ring,0.650178,0.154616,-0.106467
6979.3,right_pinky,0.784296,0.205696,-0.113710
6995.3,right_thumb,0.532574,0.516777,-0.064385
6995.3,right_index,0.516773,0.282946,-0.080183
6995.3,right_middle,0.577511,0.165383,-0.089024
6995.3,right_ring,0.650051,0.154799,-0.106489
6995.3,right_pinky,0.783993,0.205879,-0.113747
7021,right_thumb,0.532455,0.516760,-0.064274
7021,right_index,0.516620,0.283041,-0.080012
7021,right_middle,0.577377,0.165567,-0.088817
7021,right_ring,0.649866,0.155059,-0.106239
7021,right_pinky,0.783531,0.206193,-0.113545
7037.7,right_thumb,0.532399,0.516767,-0.064212
7037.7,right_index,0.516496,0.283156,-0.079929
7037.7,right_middle,0.577310,0.165735,-0.088736
7037.7,right_ring,0.649754,0.155199,-0.106152
7037.7,right_pinky,0.783278,0.206393,-0.113485
7054.2,right_thumb,0.532358,0.516801,-0.064085
7054.2,right_index,0.516422,0.283281,-0.079800
7054.2,right_middle,0.577281,0.165878,-0.088598
7054.2,right_ring,0.649660,0.155358,-0.106004
7054.2,right_pinky,0.783043,0.206575,-0.113372
7070.4,right_thumb,0.532315,0.516836,-0.063878
7070.4,right_index,0.516336,0.283446,-0.079604
7070.4,right_middle,0.577262,0.165985,-0.088417
7070.4,right_ring,0.649551,0.155502,-0.105850
7070.4,right_pinky,0.782816,0.206747,-0.113265
7087.7,right_thumb,0.532319,0.516956,-0.063737
7087.7,right_index,0.516251,0.283576,-0.079467
7087.7,right_middle,0.577234,0.166077,-0.088324
7087.7,right_ring,0.649444,0.155643,-0.105802
7087.7,right_pinky,0.782572,0.206926,-0.113263
7103.5,right_thumb,0.532310,0.517058,-0.063544
7103.5,right_index,0.516284,0.283725,-0.079299
7103.5,right_middle,0.577276,0.166124,-0.088183
7103.5,right_ring,0.649375,0.155731,-0.105715
7103.5,right_pinky,0.782401,0.207067,-0.113217
7121,right_thumb,0.532327,0.517264,-0.063385
7121,right_index,0.516333,0.283793,-0.079174
7121,right_middle,0.577285,0.166163,-0.088079
7121,right_ring,0.649271,0.155850,-0.105651
7121,right_pinky,0.782205,0.207251,-0.113207
7137,right_thumb,0.532302,0.517296,-0.063289
7137,right_index,0.516313,0.283902,-0.079106
7137,right_middle,0.577247,0.166263,-0.088056
7137,right_ring,0.649115,0.155932,-0.105672
7137,right_pinky,0.782007,0.207297,-0.113267
7154.3,right_thumb,0.532277,0.517371,-0.063210
7154.3,right_index,0.516287,0.283939,-0.079035
7154.3,right_middle,0.577235,0.166315,-0.087997
7154.3,right_ring,0.649051,0.155988,-0.105614
7154.3,right_pinky,0.781808,0.207420,-0.113244
7170.7,right_thumb,0.532257,0.517447,-0.063116
7170.7,right_index,0.516285,0.284054,-0.078956
7170.7,right_middle,0.577192,0.166435,-0.087903
7170.7,right_ring,0.648961,0.156131,-0.105512
7170.7,right_pinky,0.781711,0.207569,-0.113152
7187.8,right_thumb,0.532228,0.517596,-0.063087
7187.8,right_index,0.516291,0.284009,-0.078888
7187.8,right_middle,0.577157,0.166480,-0.087788
7187.8,right_ring,0.648861,0.156272,-0.105356
7187.8,right_pinky,0.781651,0.207724,-0.113004
7212.7,right_thumb,0.532161,0.517601,-0.062969
7212.7,right_index,0.516321,0.284123,-0.078746
7212.7,right_middle,0.577139,0.166706,-0.087714
7212.7,right_ring,0.648857,0.156510,-0.105263
7212.7,right_pinky,0.781448,0.207869,-0.112915
7229.3,right_thumb,0.532124,0.517697,-0.062906
7229.3,right_index,0.516385,0.284053,-0.078647
7229.3,right_middle,0.577133,0.166773,-0.087614
7229.3,right_ring,0.648818,0.156696,-0.105118
7229.3,right_pinky,0.781362,0.207937,-0.112759
7246,right_thumb,0.532123,0.517733,-0.062806
7246,right_index,0.516330,0.284159,-0.078545
7246,right_middle,0.577076,0.166850,-0.087504
7246,right_ring,0.648758,0.156811,-0.105014
7246,right_pinky,0.781242,0.208135,-0.112693
7262.8,right_thumb,0.532138,0.517756,-0.062692
7262.8,right_index,0.516259,0.284245,-0.078420
7262.8,right_middle,0.577034,0.166894,-0.087390
7262.8,right_ring,0.648750,0.156885,-0.104913
7262.8,right_pinky,0.781139,0.208412,-0.112608
7279.3,right_thumb,0.532085,0.517851,-0.062562
7279.3,right_index,0.516200,0.284337,-0.078250
7279.3,right_middle,0.576971,0.167012,-0.087259
7279.3,right_ring,0.648660,0.157017,-0.104830
7279.3,right_pinky,0.781024,0.208528,-0.112559
7296,right_thumb,0.532032,0.517935,-0.062409
7296,right_index,0.516145,0.284458,-0.078047
7296,right_middle,0.576899,0.167117,-0.087090
7296,right_ring,0.648531,0.157166,-0.104714
7296,right_pinky,0.780919,0.208566,-0.112476
7312.7,right_thumb,0.531998,0.518028,-0.062181
7312.7,right_index,0.516074,0.284578,-0.077788
7312.7,right_middle,0.576818,0.167208,-0.086890
7312.7,right_ring,0.648448,0.157282,-0.104557
7312.7,right_pinky,0.780816,0.208681,-0.112341
7329.4,right_thumb,0.531942,0.518110,-0.062060
7329.4,right_index,0.516052,0.284597,-0.077598
7329.4,right_middle,0.576765,0.167255,-0.086727
7329.4,right_ring,0.648379,0.157372,-0.104411
7329.4,right_pinky,0.780712,0.208858,-0.112208
7346,right_thumb,0.531907,0.518169,-0.061944
7346,right_index,0.516023,0.284599,-0.077454
7346,right_middle,0.576714,0.167338,-0.086620
7346,right_ring,0.648310,0.157506,-0.104309
7346,right_pinky,0.780620,0.208930,-0.112112
7371,right_thumb,0.531872,0.518261,-0.061804
7371,right_index,0.515988,0.284617,-0.077262
7371,right_middle,0.576649,0.167404,-0.086424
7371,right_ring,0.648216,0.157685,-0.104103
7371,right_pinky,0.780495,0.209121,-0.111899
7387.7,right_thumb,0.531871,0.518361,-0.061734
7387.7,right_index,0.515917,0.284774,-0.077184
7387.7,right_middle,0.576595,0.167553,-0.086370
7387.7,right_ring,0.648125,0.157823,-0.104065
7387.7,right_pinky,0.780395,0.209241,-0.111884
7404.4,right_thumb,0.531850,0.518484,-0.061646
7404.4,right_index,0.515879,0.284866,-0.077047
7404.4,right_middle,0.576553,0.167689,-0.086237
7404.4,right_ring,0.648008,0.157969,-0.103940
7404.4,right_pinky,0.780321,0.209340,-0.111774
7421,right_thumb,0.531801,0.518535,-0.061424
7421,right_index,0.515838,0.284918,-0.076830
7421,right_middle,0.576499,0.167806,-0.086049
7421,right_ring,0.647887,0.158107,-0.103782
7421,right_pinky,0.780261,0.209504,-0.111608
7437.7,right_thumb,0.531750,0.518579,-0.061236
7437.7,right_index,0.515830,0.284924,-0.076636
7437.7,right_middle,0.576451,0.167912,-0.085865
7437.7,right_ring,0.647768,0.158251,-0.103625
7437.7,right_pinky,0.780203,0.209663,-0.111442
7454.4,right_thumb,0.531761,0.518602,-0.061295
7454.4,right_index,0.515850,0.284951,-0.076661
7454.4,right_middle,0.576414,0.167969,-0.085896
7454.4,right_ring,0.647697,0.158310,-0.103665
7454.4,right_pinky,0.780124,0.209852,-0.111499
7470.4,right_thumb,0.531756,0.518591,-0.061325
7470.4,right_index,0.515827,0.284984,-0.076662
7470.4,right_middle,0.576386,0.168021,-0.085899
7470.4,right_ring,0.647626,0.158448,-0.103647
7470.4,right_pinky,0.780072,0.209984,-0.111473
7496.1,right_thumb,0.531753,0.518578,-0.061371
7496.1,right_index,0.515751,0.285139,-0.076696
7496.1,right_middle,0.576362,0.168101,-0.085945
7496.1,right_ring,0.647526,0.158649,-0.103672
7496.1,right_pinky,0.779996,0.210170,-0.111476
7512.3,right_thumb,0.531783,0.518556,-0.061312
7512.3,right_index,0.515735,0.285249,-0.076584
7512.3,right_middle,0.576319,0.168178,-0.085858
7512.3,right_ring,0.647428,0.158737,-0.103591
7512.3,right_pinky,0.779920,0.210125,-0.111390
7529.3,right_thumb,0.531792,0.518562,-0.061337
7529.3,right_index,0.515765,0.285262,-0.076546
7529.3,right_middle,0.576297,0.168242,-0.085828
7529.3,right_ring,0.647356,0.158828,-0.103541
7529.3,right_pinky,0.779842,0.210097,-0.111331
7546,right_thumb,0.531768,0.518605,-0.061390
7546,right_index,0.515815,0.285238,-0.076591
7546,right_middle,0.576300,0.168300,-0.085857
7546,right_ring,0.647273,0.158957,-0.103541
7546,right_pinky,0.779794,0.210142,-0.111333
7571,right_thumb,0.531766,0.518713,-0.061325
7571,right_index,0.515829,0.285271,-0.076525
7571,right_middle,0.576282,0.168422,-0.085801
7571,right_ring,0.647133,0.159114,-0.103473
7571,right_pinky,0.779759,0.210145,-0.111268
7587.7,right_thumb,0.531760,0.518765,-0.061135
7587.7,right_index,0.515789,0.285327,-0.076363
7587.7,right_middle,0.576272,0.168503,-0.085654
7587.7,right_ring,0.647065,0.159203,-0.103337
7587.7,right_pinky,0.779703,0.210159,-0.111122
7604.3,right_thumb,0.531738,0.518801,-0.060943
7604.3,right_index,0.515736,0.285374,-0.076183
7604.3,right_middle,0.576232,0.168585,-0.085508
7604.3,right_ring,0.646995,0.159274,-0.103210
7604.3,right_pinky,0.779614,0.210238,-0.111009
7621,right_thumb,0.531714,0.518762,-0.060833
7621,right_index,0.515673,0.285564,-0.076108
7621,right_middle,0.576200,0.168681,-0.085495
7621,right_ring,0.646920,0.159380,-0.103235
7621,right_pinky,0.779429,0.210204,-0.111039
7636.9,right_thumb,0.531736,0.518745,-0.060906
7636.9,right_index,0.515653,0.285579,-0.076244
7636.9,right_middle,0.576130,0.168752,-0.085608
7636.9,right_ring,0.646881,0.159549,-0.103271
7636.9,right_pinky,0.779337,0.210383,-0.111030
7654.3,right_thumb,0.531780,0.518754,-0.060843
7654.3,right_index,0.515656,0.285719,-0.076260
7654.3,right_middle,0.576136,0.168869,-0.085620
7654.3,right_ring,0.646817,0.159707,-0.103244
7654.3,right_pinky,0.779209,0.210422,-0.110998
7679.3,right_thumb,0.531772,0.518731,-0.060853
7679.3,right_index,0.515675,0.285676,-0.076263
7679.3,right_middle,0.576074,0.168991,-0.085612
7679.3,right_ring,0.646657,0.159883,-0.103215
7679.3,right_pinky,0.779096,0.210483,-0.110983
7696.1,right_thumb,0.531747,0.518731,-0.060835
7696.1,right_index,0.515695,0.285696,-0.076223
7696.1,right_middle,0.576045,0.169059,-0.085556
7696.1,right_ring,0.646541,0.159993,-0.103149
7696.1,right_pinky,0.778998,0.210455,-0.110931
7721,right_thumb,0.531673,0.518683,-0.060682
7721,right_index,0.515708,0.285687,-0.076063
7721,right_middle,0.576053,0.169108,-0.085445
7721,right_ring,0.646503,0.160056,-0.103062
7721,right_pinky,0.778907,0.210469,-0.110848
7737,right_thumb,0.531673,0.518713,-0.060579
7737,right_index,0.515697,0.285709,-0.075985
7737,right_middle,0.576045,0.169141,-0.085420
7737,right_ring,0.646488,0.160091,-0.103055
7737,right_pinky,0.778886,0.210604,-0.110828
7754.4,right_thumb,0.531719,0.518801,-0.060407
7754.4,right_index,0.515742,0.285758,-0.075816
7754.4,right_middle,0.576020,0.169242,-0.085317
7754.4,right_ring,0.646413,0.160225,-0.102968
7754.4,right_pinky,0.778807,0.210683,-0.110735
7771,right_thumb,0.531691,0.518792,-0.060511
7771,right_index,0.515782,0.285770,-0.075904
7771,right_middle,0.576008,0.169320,-0.085375
7771,right_ring,0.646380,0.160334,-0.102996
7771,right_pinky,0.778673,0.210715,-0.110770
7796,right_thumb,0.531675,0.518753,-0.060624
7796,right_index,0.515843,0.285802,-0.075990
7796,right_middle,0.575976,0.169460,-0.085450
7796,right_ring,0.646291,0.160512,-0.103050
7796,right_pinky,0.778544,0.210807,-0.110825
7812.7,right_thumb,0.531695,0.518813,-0.060636
7812.7,right_index,0.515843,0.285854,-0.076035
7812.7,right_middle,0.575917,0.169545,-0.085500
7812.7,right_ring,0.646207,0.160614,-0.103077
7812.7,right_pinky,0.778451,0.210811,-0.110863
7829.3,right_thumb,0.531694,0.518870,-0.060564
7829.3,right_index,0.515835,0.285959,-0.076006
7829.3,right_middle,0.575858,0.169635,-0.085493
7829.3,right_ring,0.646129,0.160698,-0.103062
7829.3,right_pinky,0.778382,0.210799,-0.110849
7846,right_thumb,0.531672,0.518919,-0.060488
7846,right_index,0.515814,0.286093,-0.075959
7846,right_middle,0.575798,0.169725,-0.085468
7846,right_ring,0.646048,0.160771,-0.103034
7846,right_pinky,0.778312,0.210768,-0.110822
7871,right_thumb,0.531655,0.518999,-0.060285
7871,right_index,0.515737,0.286322,-0.075777
7871,right_middle,0.575724,0.169850,-0.085331
7871,right_ring,0.645899,0.160848,-0.102932
7871,right_pinky,0.778166,0.210775,-0.110732
7887.7,right_thumb,0.531624,0.519041,-0.060376
7887.7,right_index,0.515710,0.286303,-0.075830
7887.7,right_middle,0.575668,0.169934,-0.085424
7887.7,right_ring,0.645840,0.160977,-0.103005
7887.7,right_pinky,0.778127,0.210857,-0.110787
7904.3,right_thumb,0.531611,0.519168,-0.060516
7904.3,right_index,0.515708,0.286201,-0.075981
7904.3,right_middle,0.575579,0.169950,-0.085580
7904.3,right_ring,0.645795,0.161102,-0.103096
7904.3,right_pinky,0.778105,0.211001,-0.110839
7921,right_thumb,0.531571,0.519227,-0.060605
7921,right_index,0.515779,0.286081,-0.076110
7921,right_middle,0.575531,0.169913,-0.085727
7921,right_ring,0.645756,0.161132,-0.103226
7921,right_pinky,0.777984,0.211072,-0.110936
7937.7,right_thumb,0.531559,0.519248,-0.060578
7937.7,right_index,0.515870,0.285999,-0.076059
7937.7,right_middle,0.575548,0.169932,-0.085710
7937.7,right_ring,0.645681,0.161212,-0.103226
7937.7,right_pinky,0.777870,0.211029,-0.110944
7954.3,right_thumb,0.531584,0.519230,-0.060495
7954.3,right_index,0.515969,0.285892,-0.075932
7954.3,right_middle,0.575561,0.169971,-0.085645
7954.3,right_ring,0.645669,0.161296,-0.103165
7954.3,right_pinky,0.777766,0.211038,-0.110883
7971,right_thumb,0.531595,0.519217,-0.060496
7971,right_index,0.516098,0.285807,-0.075940
7971,right_middle,0.575548,0.169983,-0.085656
7971,right_ring,0.645664,0.161400,-0.103132
7971,right_pinky,0.777685,0.211055,-0.110827
7987.7,right_thumb,0.531580,0.519198,-0.060473
7987.7,right_index,0.516213,0.285701,-0.075956
7987.7,right_middle,0.575552,0.169977,-0.085675
7987.7,right_ring,0.645658,0.161444,-0.103139
7987.7,right_pinky,0.777664,0.211132,-0.110836
8004.4,right_thumb,0.531565,0.519189,-0.060467
8004.4,right_index,0.516338,0.285560,-0.075933
8004.4,right_middle,0.575579,0.169945,-0.085648
8004.4,right_ring,0.645668,0.161468,-0.103104
8004.4,right_pinky,0.777616,0.211139,-0.110803
8021.1,right_thumb,0.531487,0.519109,-0.060494
8021.1,right_index,0.516433,0.285461,-0.075975
8021.1,right_middle,0.575612,0.169893,-0.085703
8021.1,right_ring,0.645685,0.161424,-0.103163
8021.1,right_pinky,0.777489,0.211121,-0.110857
8037.7,right_thumb,0.531406,0.519106,-0.060453
8037.7,right_index,0.516516,0.285348,-0.075925
8037.7,right_middle,0.575644,0.169850,-0.085694
8037.7,right_ring,0.645678,0.161382,-0.103182
8037.7,right_pinky,0.777364,0.211043,-0.110888
8054.3,right_thumb,0.531433,0.518997,-0.060456
8054.3,right_index,0.516632,0.285201,-0.075933
8054.3,right_middle,0.575690,0.169820,-0.085729
8054.3,right_ring,0.645737,0.161357,-0.103214
8054.3,right_pinky,0.777337,0.211105,-0.110911
8079.4,right_thumb,0.531381,0.518974,-0.060544
8079.4,right_index,0.516822,0.284906,-0.075986
8079.4,right_middle,0.575801,0.169752,-0.085776
8079.4,right_ring,0.645814,0.161327,-0.103237
8079.4,right_pinky,0.777287,0.211079,-0.110957
8095.7,right_thumb,0.531408,0.518869,-0.060527
8095.7,right_index,0.516939,0.284750,-0.075979
8095.7,right_middle,0.575844,0.169728,-0.085788
8095.7,right_ring,0.645833,0.161365,-0.103245
8095.7,right_pinky,0.777270,0.211087,-0.110959
8112.8,right_thumb,0.531444,0.518846,-0.060510
8112.8,right_index,0.517022,0.284627,-0.075979
8112.8,right_middle,0.575843,0.169711,-0.085835
8112.8,right_ring,0.645846,0.161388,-0.103289
8112.8,right_pinky,0.777187,0.211052,-0.111001
8129,right_thumb,0.531463,0.518852,-0.060504
8129,right_index,0.517109,0.284503,-0.075989
8129,right_middle,0.575828,0.169698,-0.085895
8129,right_ring,0.645866,0.161398,-0.103340
8129,right_pinky,0.777116,0.211056,-0.111032
8146,right_thumb,0.531469,0.518830,-0.060582
8146,right_index,0.517180,0.284440,-0.076092
8146,right_middle,0.575818,0.169720,-0.086001
8146,right_ring,0.645859,0.161415,-0.103423
8146,right_pinky,0.777060,0.211087,-0.111087
8162.6,right_thumb,0.531464,0.518844,-0.060700
8162.6,right_index,0.517256,0.284356,-0.076230
8162.6,right_middle,0.575810,0.169725,-0.086135
8162.6,right_ring,0.645850,0.161440,-0.103519
8162.6,right_pinky,0.777010,0.211129,-0.111150
8179.3,right_thumb,0.531512,0.518794,-0.060769
8179.3,right_index,0.517320,0.284259,-0.076322
8179.3,right_middle,0.575794,0.169740,-0.086247
8179.3,right_ring,0.645844,0.161452,-0.103604
8179.3,right_pinky,0.777001,0.211210,-0.111218
8204.2,right_thumb,0.531554,0.518738,-0.060843
8204.2,right_index,0.517417,0.284128,-0.076416
8204.2,right_middle,0.575767,0.169741,-0.086373
8204.2,right_ring,0.645830,0.161445,-0.103716
8204.2,right_pinky,0.776959,0.211260,-0.111326
8221.1,right_thumb,0.531543,0.518740,-0.060682
8221.1,right_index,0.517471,0.284073,-0.076276
8221.1,right_middle,0.575771,0.169706,-0.086271
8221.1,right_ring,0.645808,0.161448,-0.103648
8221.1,right_pinky,0.776924,0.211333,-0.111268
8237.7,right_thumb,0.531522,0.518647,-0.060584
8237.7,right_index,0.517496,0.284041,-0.076180
8237.7,right_middle,0.575768,0.169680,-0.086213
8237.7,right_ring,0.645803,0.161458,-0.103607
8237.7,right_pinky,0.776893,0.211414,-0.111224
8254.4,right_thumb,0.531488,0.518581,-0.060615
8254.4,right_index,0.517518,0.283972,-0.076208
8254.4,right_middle,0.575785,0.169662,-0.086250
8254.4,right_ring,0.645805,0.161475,-0.103618
8254.4,right_pinky,0.776836,0.211464,-0.111206
8271,right_thumb,0.531469,0.518520,-0.060656
8271,right_index,0.517533,0.283897,-0.076244
8271,right_middle,0.575809,0.169651,-0.086286
8271,right_ring,0.645798,0.161497,-0.103633
8271,right_pinky,0.776779,0.211529,-0.111197
8287.7,right_thumb,0.531481,0.518454,-0.060559
8287.7,right_index,0.517523,0.283897,-0.076165
8287.7,right_middle,0.575820,0.169668,-0.086231
8287.7,right_ring,0.645795,0.161529,-0.103616
8287.7,right_pinky,0.776788,0.211542,-0.111195
8304.4,right_thumb,0.531447,0.518524,-0.060510
8304.4,right_index,0.517541,0.283847,-0.076154
8304.4,right_middle,0.575814,0.169643,-0.086240
8304.4,right_ring,0.645819,0.161527,-0.103639
