ts,name,x,y,z
40471.7,left_pinky,0.204585,0.329852,-0.057906
40488.4,right_thumb,0.541152,0.583768,-0.040344
40488.4,right_index,0.532062,0.394371,-0.048706
40488.4,right_middle,0.602593,0.281091,-0.055376
40488.4,right_ring,0.666905,0.272566,-0.074816
40488.4,right_pinky,0.784330,0.315315,-0.085574
40488.4,left_thumb,0.414657,0.610086,-0.037969
40488.4,left_index,0.418976,0.413129,-0.041305
40488.4,left_middle,0.384217,0.324017,-0.039763
40488.4,left_ring,0.318064,0.303434,-0.054258
40488.4,left_pinky,0.204555,0.329859,-0.057796
40505.1,right_thumb,0.541072,0.583875,-0.040301
40505.1,right_index,0.531991,0.394379,-0.048652
40505.1,right_middle,0.602495,0.281065,-0.055369
40505.1,right_ring,0.666800,0.272578,-0.074829
40505.1,right_pinky,0.784168,0.315394,-0.085603
40505.1,left_thumb,0.414638,0.610085,-0.037896
40505.1,left_index,0.418908,0.413137,-0.041220
40505.1,left_middle,0.384198,0.324019,-0.039684
40505.1,left_ring,0.318012,0.303420,-0.054182
40505.1,left_pinky,0.204570,0.329871,-0.057727
40521.8,right_thumb,0.540989,0.583981,-0.040256
40521.8,right_index,0.531927,0.394382,-0.048600
40521.8,right_middle,0.602408,0.281048,-0.055365
40521.8,right_ring,0.666699,0.272590,-0.074847
40521.8,right_pinky,0.784012,0.315456,-0.085636
40521.8,left_thumb,0.414601,0.610031,-0.037733
40521.8,left_index,0.418861,0.413170,-0.041110
40521.8,left_middle,0.384193,0.324003,-0.039601
40521.8,left_ring,0.317986,0.303397,-0.054129
40521.8,left_pinky,0.204581,0.329890,-0.057687
40546.7,right_thumb,0.540949,0.584343,-0.040322
40546.7,right_index,0.531849,0.394409,-0.048631
40546.7,right_middle,0.602280,0.280995,-0.055411
40546.7,right_ring,0.666574,0.272551,-0.074904
40546.7,right_pinky,0.783706,0.315606,-0.085711
40546.7,left_thumb,0.414573,0.609993,-0.037571
40546.7,left_index,0.418775,0.413158,-0.040933
40546.7,left_middle,0.384172,0.323984,-0.039440
40546.7,left_ring,0.317913,0.303326,-0.054004
40546.7,left_pinky,0.204538,0.329852,-0.057572
40563.4,right_thumb,0.540879,0.584521,-0.040405
40563.4,right_index,0.531754,0.394430,-0.048728
40563.4,right_middle,0.602193,0.280992,-0.055524
40563.4,right_ring,0.666451,0.272590,-0.075005
40563.4,right_pinky,0.783509,0.315693,-0.085812
40563.4,left_thumb,0.414582,0.609952,-0.037458
40563.4,left_index,0.418706,0.413144,-0.040789
40563.4,left_middle,0.384129,0.324047,-0.039298
40563.4,left_ring,0.317854,0.303282,-0.053876
40563.4,left_pinky,0.204539,0.329849,-0.057451
40579.5,right_thumb,0.540807,0.584657,-0.040466
40579.5,right_index,0.531662,0.394439,-0.048810
40579.5,right_middle,0.602113,0.280998,-0.055623
40579.5,right_ring,0.666338,0.272647,-0.075095
40579.5,right_pinky,0.783378,0.315755,-0.085890
40579.5,left_thumb,0.414593,0.609924,-0.037330
40579.5,left_index,0.418626,0.413131,-0.040640
40579.5,left_middle,0.384104,0.324072,-0.039153
40579.5,left_ring,0.317815,0.303226,-0.053761
40579.5,left_pinky,0.204538,0.329851,-0.057342
40595.9,right_thumb,0.540730,0.584809,-0.040539
40595.9,right_index,0.531545,0.394476,-0.048889
40595.9,right_middle,0.601994,0.280999,-0.055723
40595.9,right_ring,0.666208,0.272671,-0.075186
40595.9,right_pinky,0.783142,0.315849,-0.085983
40595.9,left_thumb,0.414586,0.609905,-0.037259
40595.9,left_index,0.418582,0.413155,-0.040637
40595.9,left_middle,0.384041,0.324068,-0.039156
40595.9,left_ring,0.317733,0.303214,-0.053747
40595.9,left_pinky,0.204524,0.329861,-0.057315
40621.8,right_thumb,0.540585,0.584901,-0.040603
40621.8,right_index,0.531432,0.394447,-0.048940
40621.8,right_middle,0.601865,0.281014,-0.055824
40621.8,right_ring,0.666062,0.272706,-0.075303
40621.8,right_pinky,0.782875,0.315995,-0.086128
40621.8,left_thumb,0.414595,0.609870,-0.037324
40621.8,left_index,0.418498,0.413161,-0.040632
40621.8,left_middle,0.384027,0.324112,-0.039148
40621.8,left_ring,0.317676,0.303203,-0.053724
40621.8,left_pinky,0.204522,0.329906,-0.057289
40638.4,right_thumb,0.540488,0.584960,-0.040673
40638.4,right_index,0.531360,0.394459,-0.049018
40638.4,right_middle,0.601754,0.281025,-0.055940
40638.4,right_ring,0.665943,0.272711,-0.075429
40638.4,right_pinky,0.782683,0.316093,-0.086269
40638.4,left_thumb,0.414625,0.609801,-0.037244
40638.4,left_index,0.418427,0.413168,-0.040545
40638.4,left_middle,0.384000,0.324103,-0.039030
40638.4,left_ring,0.317638,0.303156,-0.053618
40638.4,left_pinky,0.204508,0.329885,-0.057183
40655,right_thumb,0.540412,0.585029,-0.040740
40655,right_index,0.531288,0.394477,-0.049087
40655,right_middle,0.601642,0.281037,-0.056051
40655,right_ring,0.665823,0.272737,-0.075546
40655,right_pinky,0.782534,0.316171,-0.086398
40655,left_thumb,0.414656,0.609757,-0.037199
40655,left_index,0.418365,0.413166,-0.040472
40655,left_middle,0.383977,0.324096,-0.038922
40655,left_ring,0.317583,0.303115,-0.053509
40655,left_pinky,0.204496,0.329872,-0.057073
40671.7,right_thumb,0.540364,0.585113,-0.040759
40671.7,right_index,0.531222,0.394457,-0.049132
40671.7,right_middle,0.601557,0.281030,-0.056119
40671.7,right_ring,0.665787,0.272746,-0.075600
40671.7,right_pinky,0.782438,0.316227,-0.086456
40671.7,left_thumb,0.414600,0.609616,-0.037093
40671.7,left_index,0.418286,0.413163,-0.040346
40671.7,left_middle,0.383943,0.324129,-0.038797
40671.7,left_ring,0.317525,0.303084,-0.053403
40671.7,left_pinky,0.204499,0.329858,-0.056971
40688.1,right_thumb,0.540343,0.585244,-0.040790
40688.1,right_index,0.531151,0.394451,-0.049179
40688.1,right_middle,0.601454,0.280999,-0.056152
40688.1,right_ring,0.665735,0.272725,-0.075601
40688.1,right_pinky,0.782298,0.316304,-0.086462
40688.1,left_thumb,0.414550,0.609539,-0.036973
40688.1,left_index,0.418221,0.413170,-0.040176
40688.1,left_middle,0.383907,0.324152,-0.038638
40688.1,left_ring,0.317477,0.303039,-0.053263
40688.1,left_pinky,0.204507,0.329851,-0.056840
40705.1,right_thumb,0.540284,0.585273,-0.040934
40705.1,right_index,0.531127,0.394438,-0.049313
40705.1,right_middle,0.601444,0.281005,-0.056236
40705.1,right_ring,0.665693,0.272741,-0.075634
40705.1,right_pinky,0.782227,0.316361,-0.086478
40705.1,left_thumb,0.414371,0.609487,-0.036845
40705.1,left_index,0.418106,0.413179,-0.039955
40705.1,left_middle,0.383883,0.324131,-0.038440
40705.1,left_ring,0.317420,0.303001,-0.053103
40705.1,left_pinky,0.204510,0.329855,-0.056683
40730.1,right_thumb,0.540281,0.585355,-0.040870
40730.1,right_index,0.531109,0.394416,-0.049198
40730.1,right_middle,0.601390,0.280988,-0.056090
40730.1,right_ring,0.665643,0.272750,-0.075458
40730.1,right_pinky,0.782228,0.316383,-0.086274
40730.1,left_thumb,0.414045,0.609279,-0.036687
40730.1,left_index,0.418011,0.413324,-0.039658
40730.1,left_middle,0.383872,0.324263,-0.038107
40730.1,left_ring,0.317387,0.302816,-0.052799
40730.1,left_pinky,0.204531,0.329897,-0.056358
40746.8,right_thumb,0.540279,0.585468,-0.040839
40746.8,right_index,0.531094,0.394390,-0.049149
40746.8,right_middle,0.601364,0.280964,-0.056047
40746.8,right_ring,0.665636,0.272739,-0.075403
40746.8,right_pinky,0.782211,0.316424,-0.086209
40746.8,left_thumb,0.413885,0.609101,-0.036691
40746.8,left_index,0.417982,0.413392,-0.039635
40746.8,left_middle,0.383888,0.324339,-0.038072
40746.8,left_ring,0.317355,0.302749,-0.052756
40746.8,left_pinky,0.204538,0.329920,-0.056304
40762.7,right_thumb,0.540323,0.585570,-0.040962
40762.7,right_index,0.531118,0.394342,-0.049257
40762.7,right_middle,0.601373,0.280919,-0.056115
40762.7,right_ring,0.665678,0.272733,-0.075413
40762.7,right_pinky,0.782234,0.316480,-0.086201
40762.7,left_thumb,0.413704,0.608969,-0.036634
40762.7,left_index,0.417943,0.413448,-0.039571
40762.7,left_middle,0.383882,0.324401,-0.038014
40762.7,left_ring,0.317332,0.302739,-0.052704
40762.7,left_pinky,0.204552,0.329948,-0.056243
40780.1,right_thumb,0.540365,0.585674,-0.041028
40780.1,right_index,0.531148,0.394299,-0.049299
40780.1,right_middle,0.601377,0.280899,-0.056144
40780.1,right_ring,0.665715,0.272747,-0.075403
40780.1,right_pinky,0.782256,0.316516,-0.086177
40780.1,left_thumb,0.413456,0.608882,-0.036585
40780.1,left_index,0.417895,0.413526,-0.039533
40780.1,left_middle,0.383860,0.324481,-0.037981
40780.1,left_ring,0.317312,0.302730,-0.052679
40780.1,left_pinky,0.204563,0.329969,-0.056213
40804.3,right_thumb,0.540406,0.585826,-0.040959
40804.3,right_index,0.531164,0.394236,-0.049244
40804.3,right_middle,0.601371,0.280888,-0.056138
40804.3,right_ring,0.665717,0.272752,-0.075406
40804.3,right_pinky,0.782200,0.316634,-0.086188
40804.3,left_thumb,0.413190,0.608711,-0.036575
40804.3,left_index,0.417850,0.413595,-0.039591
40804.3,left_middle,0.383844,0.324593,-0.038033
40804.3,left_ring,0.317314,0.302731,-0.052715
40804.3,left_pinky,0.204592,0.329978,-0.056241
40821.7,right_thumb,0.540462,0.585906,-0.040944
40821.7,right_index,0.531178,0.394170,-0.049234
40821.7,right_middle,0.601356,0.280863,-0.056143
40821.7,right_ring,0.665730,0.272752,-0.075405
40821.7,right_pinky,0.782187,0.316717,-0.086186
40821.7,left_thumb,0.413058,0.608564,-0.036544
40821.7,left_index,0.417828,0.413621,-0.039542
40821.7,left_middle,0.383853,0.324642,-0.037974
40821.7,left_ring,0.317329,0.302702,-0.052665
40821.7,left_pinky,0.204599,0.329977,-0.056172
40838.2,right_thumb,0.540503,0.585960,-0.040967
40838.2,right_index,0.531201,0.394138,-0.049239
40838.2,right_middle,0.601382,0.280854,-0.056139
40838.2,right_ring,0.665774,0.272767,-0.075378
40838.2,right_pinky,0.782201,0.316800,-0.086163
40838.2,left_thumb,0.412930,0.608452,-0.036561
40838.2,left_index,0.417818,0.413733,-0.039585
40838.2,left_middle,0.383825,0.324704,-0.038010
40838.2,left_ring,0.317293,0.302695,-0.052683
40838.2,left_pinky,0.204606,0.330027,-0.056180
40863.4,right_thumb,0.540565,0.586074,-0.040995
40863.4,right_index,0.531248,0.394098,-0.049225
40863.4,right_middle,0.601410,0.280836,-0.056127
40863.4,right_ring,0.665832,0.272805,-0.075335
40863.4,right_pinky,0.782223,0.316949,-0.086121
40863.4,left_thumb,0.412772,0.608228,-0.036468
40863.4,left_index,0.417800,0.413796,-0.039392
40863.4,left_middle,0.383817,0.324776,-0.037847
40863.4,left_ring,0.317295,0.302675,-0.052556
40863.4,left_pinky,0.204654,0.330093,-0.056054
40879.7,right_thumb,0.540591,0.586130,-0.040991
40879.7,right_index,0.531268,0.394084,-0.049188
40879.7,right_middle,0.601375,0.280821,-0.056077
40879.7,right_ring,0.665835,0.272815,-0.075272
40879.7,right_pinky,0.782191,0.317041,-0.086062
40879.7,left_thumb,0.412640,0.608177,-0.036345
40879.7,left_index,0.417781,0.413849,-0.039296
40879.7,left_middle,0.383826,0.324823,-0.037756
40879.7,left_ring,0.317295,0.302654,-0.052491
40879.7,left_pinky,0.204659,0.330167,-0.055993
40896.7,right_thumb,0.540603,0.586229,-0.040999
40896.7,right_index,0.531257,0.394101,-0.049175
40896.7,right_middle,0.601347,0.280826,-0.056061
40896.7,right_ring,0.665861,0.272830,-0.075240
40896.7,right_pinky,0.782135,0.317134,-0.086026
40896.7,left_thumb,0.412506,0.608090,-0.036368
40896.7,left_index,0.417762,0.413884,-0.039294
40896.7,left_middle,0.383854,0.324833,-0.037733
40896.7,left_ring,0.317286,0.302624,-0.052455
40896.7,left_pinky,0.204664,0.330208,-0.055948
40921,right_thumb,0.540590,0.586343,-0.041109
40921,right_index,0.531248,0.394102,-0.049237
40921,right_middle,0.601319,0.280856,-0.056120
40921,right_ring,0.665871,0.272880,-0.075263
40921,right_pinky,0.782052,0.317239,-0.086040
40921,left_thumb,0.412263,0.607999,-0.036338
40921,left_index,0.417722,0.413956,-0.039252
40921,left_middle,0.383864,0.324807,-0.037665
40921,left_ring,0.317274,0.302515,-0.052378
40921,left_pinky,0.204632,0.330218,-0.055847
40938.4,right_thumb,0.540550,0.586442,-0.041232
40938.4,right_index,0.531243,0.394106,-0.049329
40938.4,right_middle,0.601334,0.280871,-0.056190
40938.4,right_ring,0.665878,0.272876,-0.075302
40938.4,right_pinky,0.781992,0.317312,-0.086078
40938.4,left_thumb,0.412082,0.607905,-0.036277
40938.4,left_index,0.417679,0.413997,-0.039226
40938.4,left_middle,0.383849,0.324851,-0.037664
40938.4,left_ring,0.317234,0.302506,-0.052363
40938.4,left_pinky,0.204635,0.330189,-0.055832
40954.7,right_thumb,0.540498,0.586480,-0.041298
40954.7,right_index,0.531255,0.394129,-0.049390
40954.7,right_middle,0.601349,0.280904,-0.056247
40954.7,right_ring,0.665874,0.272884,-0.075340
40954.7,right_pinky,0.781922,0.317370,-0.086112
40954.7,left_thumb,0.411994,0.607722,-0.036264
40954.7,left_index,0.417644,0.414026,-0.039157
40954.7,left_middle,0.383843,0.324916,-0.037593
40954.7,left_ring,0.317215,0.302476,-0.052293
40954.7,left_pinky,0.204652,0.330182,-0.055757
40980.1,right_thumb,0.540416,0.586465,-0.041210
40980.1,right_index,0.531263,0.394148,-0.049302
40980.1,right_middle,0.601336,0.280916,-0.056204
40980.1,right_ring,0.665859,0.272887,-0.075301
40980.1,right_pinky,0.781833,0.317425,-0.086072
40980.1,left_thumb,0.411843,0.607392,-0.036261
40980.1,left_index,0.417610,0.414103,-0.039065
40980.1,left_middle,0.383827,0.324972,-0.037503
40980.1,left_ring,0.317192,0.302461,-0.052209
40980.1,left_pinky,0.204670,0.330176,-0.055667
40996.3,right_thumb,0.540422,0.586567,-0.041316
40996.3,right_index,0.531297,0.394155,-0.049416
40996.3,right_middle,0.601319,0.280917,-0.056300
40996.3,right_ring,0.665858,0.272899,-0.075349
40996.3,right_pinky,0.781753,0.317500,-0.086113
40996.3,left_thumb,0.411737,0.607231,-0.036245
40996.3,left_index,0.417594,0.414150,-0.039044
40996.3,left_middle,0.383800,0.325019,-0.037494
40996.3,left_ring,0.317161,0.302478,-0.052183
40996.3,left_pinky,0.204691,0.330196,-0.055639
41013.4,right_thumb,0.540436,0.586640,-0.041460
41013.4,right_index,0.531324,0.394135,-0.049572
41013.4,right_middle,0.601313,0.280912,-0.056425
41013.4,right_ring,0.665869,0.272906,-0.075423
41013.4,right_pinky,0.781714,0.317563,-0.086188
41013.4,left_thumb,0.411659,0.607030,-0.036183
41013.4,left_index,0.417587,0.414186,-0.038981
41013.4,left_middle,0.383770,0.325036,-0.037445
41013.4,left_ring,0.317146,0.302479,-0.052135
41013.4,left_pinky,0.204716,0.330190,-0.055589
41029.4,right_thumb,0.540434,0.586750,-0.041483
41029.4,right_index,0.531323,0.394111,-0.049598
41029.4,right_middle,0.601320,0.280885,-0.056442
41029.4,right_ring,0.665869,0.272898,-0.075426
41029.4,right_pinky,0.781658,0.317626,-0.086200
41029.4,left_thumb,0.411552,0.606881,-0.036210
41029.4,left_index,0.417528,0.414200,-0.038976
41029.4,left_middle,0.383741,0.325068,-0.037454
41029.4,left_ring,0.317140,0.302515,-0.052126
41029.4,left_pinky,0.204717,0.330233,-0.055579
41046.8,right_thumb,0.540399,0.586809,-0.041562
41046.8,right_index,0.531329,0.394094,-0.049652
41046.8,right_middle,0.601326,0.280876,-0.056476
41046.8,right_ring,0.665872,0.272906,-0.075427
41046.8,right_pinky,0.781566,0.317689,-0.086212
41046.8,left_thumb,0.411446,0.606705,-0.036243
41046.8,left_index,0.417482,0.414196,-0.038978
41046.8,left_middle,0.383705,0.325097,-0.037465
41046.8,left_ring,0.317131,0.302556,-0.052113
41046.8,left_pinky,0.204714,0.330260,-0.055559
41071.8,right_thumb,0.540370,0.586880,-0.041512
41071.8,right_index,0.531327,0.394088,-0.049600
41071.8,right_middle,0.601359,0.280912,-0.056429
41071.8,right_ring,0.665883,0.272926,-0.075373
41071.8,right_pinky,0.781476,0.317765,-0.086181
41071.8,left_thumb,0.411250,0.606589,-0.036346
41071.8,left_index,0.417420,0.414192,-0.039087
41071.8,left_middle,0.383653,0.325179,-0.037558
41071.8,left_ring,0.317094,0.302587,-0.052167
41071.8,left_pinky,0.204702,0.330287,-0.055607
41088.4,right_thumb,0.540358,0.586989,-0.041460
41088.4,right_index,0.531347,0.394102,-0.049540
41088.4,right_middle,0.601372,0.280923,-0.056386
41088.4,right_ring,0.665898,0.272938,-0.075326
41088.4,right_pinky,0.781432,0.317812,-0.086132
41088.4,left_thumb,0.411125,0.606500,-0.036419
41088.4,left_index,0.417393,0.414188,-0.039169
41088.4,left_middle,0.383621,0.325232,-0.037621
41088.4,left_ring,0.317077,0.302612,-0.052199
41088.4,left_pinky,0.204693,0.330300,-0.055629
41105,right_thumb,0.540338,0.587040,-0.041426
41105,right_index,0.531362,0.394120,-0.049490
41105,right_middle,0.601363,0.280933,-0.056337
41105,right_ring,0.665918,0.272955,-0.075274
41105,right_pinky,0.781411,0.317857,-0.086081
41105,left_thumb,0.411026,0.606442,-0.036518
41105,left_index,0.417342,0.414175,-0.039210
41105,left_middle,0.383572,0.325297,-0.037636
41105,left_ring,0.317055,0.302641,-0.052170
41105,left_pinky,0.204710,0.330310,-0.055585
41121.7,right_thumb,0.540330,0.587111,-0.041361
41121.7,right_index,0.531363,0.394140,-0.049417
41121.7,right_middle,0.601345,0.280947,-0.056276
41121.7,right_ring,0.665933,0.272973,-0.075215
41121.7,right_pinky,0.781392,0.317907,-0.086021
41121.7,left_thumb,0.410920,0.606390,-0.036615
41121.7,left_index,0.417296,0.414183,-0.039262
41121.7,left_middle,0.383534,0.325332,-0.037679
41121.7,left_ring,0.317019,0.302659,-0.052188
41121.7,left_pinky,0.204728,0.330335,-0.055594
41137.6,right_thumb,0.540332,0.587209,-0.041354
41137.6,right_index,0.531367,0.394164,-0.049418
41137.6,right_middle,0.601320,0.280976,-0.056275
41137.6,right_ring,0.665914,0.272995,-0.075206
41137.6,right_pinky,0.781331,0.317988,-0.086011
41137.6,left_thumb,0.410872,0.606304,-0.036609
41137.6,left_index,0.417258,0.414185,-0.039231
41137.6,left_middle,0.383547,0.325364,-0.037625
41137.6,left_ring,0.317022,0.302644,-0.052118
41137.6,left_pinky,0.204738,0.330347,-0.055500
41155,right_thumb,0.540331,0.587241,-0.041358
41155,right_index,0.531363,0.394182,-0.049460
41155,right_middle,0.601295,0.281003,-0.056317
41155,right_ring,0.665907,0.272994,-0.075232
41155,right_pinky,0.781250,0.318064,-0.086027
41155,left_thumb,0.410798,0.606270,-0.036617
41155,left_index,0.417213,0.414172,-0.039223
41155,left_middle,0.383565,0.325399,-0.037611
41155,left_ring,0.317031,0.302645,-0.052105
41155,left_pinky,0.204755,0.330352,-0.055476
41180.1,right_thumb,0.540314,0.587310,-0.041338
41180.1,right_index,0.531365,0.394233,-0.049516
41180.1,right_middle,0.601271,0.280997,-0.056429
41180.1,right_ring,0.665862,0.272977,-0.075353
41180.1,right_pinky,0.781093,0.318231,-0.086156
41180.1,left_thumb,0.410717,0.606227,-0.036843
41180.1,left_index,0.417234,0.414192,-0.039412
41180.1,left_middle,0.383550,0.325502,-0.037782
41180.1,left_ring,0.317012,0.302770,-0.052218
41180.1,left_pinky,0.204788,0.330382,-0.055590
41196.8,right_thumb,0.540312,0.587420,-0.041324
41196.8,right_index,0.531355,0.394248,-0.049545
41196.8,right_middle,0.601258,0.280998,-0.056483
41196.8,right_ring,0.665841,0.272974,-0.075429
41196.8,right_pinky,0.781029,0.318337,-0.086242
41196.8,left_thumb,0.410721,0.606121,-0.036979
41196.8,left_index,0.417239,0.414181,-0.039486
41196.8,left_middle,0.383543,0.325540,-0.037859
41196.8,left_ring,0.317028,0.302821,-0.052276
41196.8,left_pinky,0.204797,0.330356,-0.055643
41213.5,right_thumb,0.540315,0.587583,-0.041274
41213.5,right_index,0.531335,0.394264,-0.049513
41213.5,right_middle,0.601248,0.281003,-0.056470
41213.5,right_ring,0.665842,0.272995,-0.075421
41213.5,right_pinky,0.780948,0.318402,-0.086243
41213.5,left_thumb,0.410705,0.606050,-0.037087
41213.5,left_index,0.417220,0.414191,-0.039608
41213.5,left_middle,0.383516,0.325578,-0.037963
41213.5,left_ring,0.317008,0.302875,-0.052338
41213.5,left_pinky,0.204812,0.330400,-0.055706
41230.1,right_thumb,0.540274,0.587647,-0.041299
41230.1,right_index,0.531332,0.394260,-0.049512
41230.1,right_middle,0.601237,0.281007,-0.056449
41230.1,right_ring,0.665853,0.273008,-0.075384
41230.1,right_pinky,0.780890,0.318420,-0.086203
41230.1,left_thumb,0.410608,0.606028,-0.037125
41230.1,left_index,0.417213,0.414179,-0.039671
41230.1,left_middle,0.383516,0.325642,-0.038010
41230.1,left_ring,0.317011,0.302899,-0.052371
41230.1,left_pinky,0.204808,0.330416,-0.055742
41246.7,right_thumb,0.540243,0.587752,-0.041299
41246.7,right_index,0.531319,0.394259,-0.049492
41246.7,right_middle,0.601231,0.281006,-0.056422
41246.7,right_ring,0.665861,0.273020,-0.075356
41246.7,right_pinky,0.780820,0.318464,-0.086178
41246.7,left_thumb,0.410547,0.606008,-0.037174
41246.7,left_index,0.417197,0.414165,-0.039747
41246.7,left_middle,0.383548,0.325686,-0.038053
41246.7,left_ring,0.317012,0.302909,-0.052391
41246.7,left_pinky,0.204820,0.330456,-0.055753
41271.8,right_thumb,0.540256,0.587968,-0.041344
41271.8,right_index,0.531305,0.394290,-0.049566
41271.8,right_middle,0.601229,0.281008,-0.056508
41271.8,right_ring,0.665853,0.273014,-0.075440
41271.8,right_pinky,0.780739,0.318556,-0.086265
41271.8,left_thumb,0.410473,0.606029,-0.037267
41271.8,left_index,0.417129,0.414184,-0.039786
41271.8,left_middle,0.383541,0.325715,-0.038091
41271.8,left_ring,0.316997,0.302913,-0.052411
41271.8,left_pinky,0.204843,0.330495,-0.055767
41288.4,right_thumb,0.540261,0.588103,-0.041296
41288.4,right_index,0.531308,0.394340,-0.049536
41288.4,right_middle,0.601216,0.281023,-0.056517
41288.4,right_ring,0.665835,0.273031,-0.075469
41288.4,right_pinky,0.780671,0.318600,-0.086298
41288.4,left_thumb,0.410390,0.606047,-0.037318
41288.4,left_index,0.417093,0.414177,-0.039827
41288.4,left_middle,0.383538,0.325746,-0.038122
41288.4,left_ring,0.316990,0.302919,-0.052430
41288.4,left_pinky,0.204852,0.330497,-0.055781
41304.5,right_thumb,0.540232,0.588201,-0.041227
41304.5,right_index,0.531302,0.394342,-0.049516
41304.5,right_middle,0.601208,0.281040,-0.056525
41304.5,right_ring,0.665806,0.273035,-0.075490
41304.5,right_pinky,0.780600,0.318665,-0.086317
41304.5,left_thumb,0.410301,0.606082,-0.037346
41304.5,left_index,0.417062,0.414182,-0.039831
41304.5,left_middle,0.383521,0.325766,-0.038128
41304.5,left_ring,0.316983,0.302921,-0.052436
41304.5,left_pinky,0.204856,0.330486,-0.055793
41321.7,right_thumb,0.540225,0.588321,-0.041176
41321.7,right_index,0.531286,0.394342,-0.049517
41321.7,right_middle,0.601181,0.281047,-0.056546
41321.7,right_ring,0.665778,0.273042,-0.075514
41321.7,right_pinky,0.780557,0.318725,-0.086335
41321.7,left_thumb,0.410236,0.606093,-0.037345
41321.7,left_index,0.417023,0.414196,-0.039768
41321.7,left_middle,0.383495,0.325765,-0.038080
41321.7,left_ring,0.316967,0.302909,-0.052396
41321.7,left_pinky,0.204853,0.330477,-0.055755
41346.8,right_thumb,0.540197,0.588490,-0.041164
41346.8,right_index,0.531263,0.394414,-0.049519
41346.8,right_middle,0.601145,0.281103,-0.056566
41346.8,right_ring,0.665748,0.273098,-0.075530
41346.8,right_pinky,0.780400,0.318799,-0.086348
41346.8,left_thumb,0.410158,0.606003,-0.037411
41346.8,left_index,0.416926,0.414244,-0.039722
41346.8,left_middle,0.383445,0.325763,-0.038040
41346.8,left_ring,0.316848,0.302923,-0.052341
41346.8,left_pinky,0.204789,0.330482,-0.055688
41363.5,right_thumb,0.540175,0.588554,-0.041235
41363.5,right_index,0.531252,0.394426,-0.049575
41363.5,right_middle,0.601130,0.281129,-0.056605
41363.5,right_ring,0.665725,0.273101,-0.075544
41363.5,right_pinky,0.780327,0.318865,-0.086352
41363.5,left_thumb,0.410162,0.606031,-0.037464
41363.5,left_index,0.416879,0.414271,-0.039750
41363.5,left_middle,0.383420,0.325763,-0.038058
41363.5,left_ring,0.316829,0.302911,-0.052346
41363.5,left_pinky,0.204768,0.330508,-0.055691
41380.1,right_thumb,0.540163,0.588623,-0.041288
41380.1,right_index,0.531240,0.394441,-0.049626
41380.1,right_middle,0.601118,0.281155,-0.056645
41380.1,right_ring,0.665705,0.273102,-0.075555
41380.1,right_pinky,0.780240,0.318926,-0.086345
41380.1,left_thumb,0.410128,0.606049,-0.037544
41380.1,left_index,0.416838,0.414313,-0.039830
41380.1,left_middle,0.383368,0.325756,-0.038134
41380.1,left_ring,0.316805,0.302921,-0.052408
41380.1,left_pinky,0.204747,0.330535,-0.055749
41404.2,right_thumb,0.540158,0.588809,-0.041289
41404.2,right_index,0.531226,0.394431,-0.049717
41404.2,right_middle,0.601083,0.281152,-0.056733
41404.2,right_ring,0.665688,0.273084,-0.075626
41404.2,right_pinky,0.780162,0.319027,-0.086392
41404.2,left_thumb,0.410035,0.606062,-0.037723
41404.2,left_index,0.416791,0.414306,-0.039988
41404.2,left_middle,0.383302,0.325725,-0.038305
41404.2,left_ring,0.316754,0.302919,-0.052541
41404.2,left_pinky,0.204742,0.330535,-0.055877
41421.8,right_thumb,0.540154,0.588953,-0.041298
41421.8,right_index,0.531208,0.394419,-0.049778
41421.8,right_middle,0.601047,0.281142,-0.056775
41421.8,right_ring,0.665679,0.273077,-0.075655
41421.8,right_pinky,0.780111,0.319099,-0.086409
41421.8,left_thumb,0.409989,0.606043,-0.037779
41421.8,left_index,0.416766,0.414285,-0.040019
41421.8,left_middle,0.383263,0.325682,-0.038352
41421.8,left_ring,0.316739,0.302895,-0.052586
41421.8,left_pinky,0.204743,0.330511,-0.055922
41438.4,right_thumb,0.540157,0.589038,-0.041360
41438.4,right_index,0.531183,0.394438,-0.049795
41438.4,right_middle,0.601022,0.281169,-0.056771
41438.4,right_ring,0.665664,0.273094,-0.075639
41438.4,right_pinky,0.780044,0.319125,-0.086392
41438.4,left_thumb,0.409954,0.606050,-0.037967
41438.4,left_index,0.416755,0.414292,-0.040209
41438.4,left_middle,0.383233,0.325688,-0.038534
41438.4,left_ring,0.316702,0.302940,-0.052720
41438.4,left_pinky,0.204716,0.330530,-0.056044
41463,right_thumb,0.540117,0.589056,-0.041452
41463,right_index,0.531173,0.394430,-0.049884
41463,right_middle,0.601035,0.281165,-0.056804
41463,right_ring,0.665679,0.273130,-0.075630
41463,right_pinky,0.780017,0.319146,-0.086379
41463,left_thumb,0.409830,0.605998,-0.038136
41463,left_index,0.416664,0.414361,-0.040423
41463,left_middle,0.383152,0.325749,-0.038703
41463,left_ring,0.316715,0.302921,-0.052847
41463,left_pinky,0.204676,0.330437,-0.056158
41480,right_thumb,0.540115,0.589091,-0.041445
41480,right_index,0.531146,0.394441,-0.049892
41480,right_middle,0.601021,0.281164,-0.056804
41480,right_ring,0.665660,0.273155,-0.075639
41480,right_pinky,0.779981,0.319173,-0.086391
41480,left_thumb,0.409762,0.605970,-0.038256
41480,left_index,0.416608,0.414430,-0.040626
